package_id,serial_number,execution_id,product_code,package_type,package_weight_kg,package_length_mm,package_width_mm,package_height_mm,packaging_start,packaging_end,packaging_status
PKG-00000637,SN-00000637,EXEC-000226,GIS-170-4000,WOODEN_CRATE,292.92,2579,1373,1784,2026-01-15 12:03:00,2026-01-15 12:05:00,READY_FOR_SHIPMENT
PKG-00000638,SN-00000638,EXEC-000226,GIS-170-4000,WOODEN_CRATE,335.64,2349,1704,1798,2026-01-15 12:03:00,2026-01-15 12:05:00,READY_FOR_SHIPMENT
PKG-00000639,SN-00000639,EXEC-000226,GIS-170-4000,WOODEN_CRATE,247.2,2690,1482,2362,2026-01-15 12:03:00,2026-01-15 12:05:00,READY_FOR_SHIPMENT
PKG-00000640,SN-00000640,EXEC-000227,GIS-072-3150,WOODEN_CRATE,348.89,1957,1569,2015,2026-01-15 12:23:00,2026-01-15 12:25:00,READY_FOR_SHIPMENT
PKG-00000641,SN-00000641,EXEC-000227,GIS-072-3150,WOODEN_CRATE,626.02,3080,1707,1900,2026-01-15 12:23:00,2026-01-15 12:25:00,READY_FOR_SHIPMENT
PKG-00000642,SN-00000642,EXEC-000227,GIS-072-3150,WOODEN_CRATE,416.88,2077,1511,1513,2026-01-15 12:23:00,2026-01-15 12:25:00,READY_FOR_SHIPMENT
PKG-00000643,SN-00000643,EXEC-000227,GIS-072-3150,WOODEN_CRATE,627.99,2480,1589,2174,2026-01-15 12:23:00,2026-01-15 12:25:00,READY_FOR_SHIPMENT
PKG-00000644,SN-00000644,EXEC-000228,GIS-245-3150,WOODEN_CRATE,409.3,2681,1339,2115,2026-01-15 12:43:00,2026-01-15 12:45:00,READY_FOR_SHIPMENT
PKG-00000645,SN-00000645,EXEC-000228,GIS-245-3150,WOODEN_CRATE,357.89,2211,1690,2143,2026-01-15 12:43:00,2026-01-15 12:45:00,READY_FOR_SHIPMENT
PKG-00000646,SN-00000646,EXEC-000229,GIS-145-4000,WOODEN_CRATE,296.38,2615,1526,2096,2026-01-15 13:03:00,2026-01-15 13:05:00,READY_FOR_SHIPMENT
PKG-00000647,SN-00000647,EXEC-000229,GIS-145-4000,WOODEN_CRATE,536.0,3096,1702,1996,2026-01-15 13:03:00,2026-01-15 13:05:00,READY_FOR_SHIPMENT
PKG-00000648,SN-00000648,EXEC-000229,GIS-145-4000,WOODEN_CRATE,360.13,2374,1602,2247,2026-01-15 13:03:00,2026-01-15 13:05:00,READY_FOR_SHIPMENT
PKG-00000649,SN-00000649,EXEC-000229,GIS-145-4000,WOODEN_CRATE,268.97,2954,1404,1868,2026-01-15 13:03:00,2026-01-15 13:05:00,READY_FOR_SHIPMENT
PKG-00000650,SN-00000650,EXEC-000230,GIS-072-3150,WOODEN_CRATE,513.14,2926,1227,2445,2026-01-15 13:23:00,2026-01-15 13:25:00,READY_FOR_SHIPMENT
PKG-00000651,SN-00000651,EXEC-000230,GIS-072-3150,WOODEN_CRATE,625.48,2229,1648,2096,2026-01-15 13:23:00,2026-01-15 13:25:00,READY_FOR_SHIPMENT
PKG-00000652,SN-00000652,EXEC-000230,GIS-072-3150,WOODEN_CRATE,577.45,1941,1618,2522,2026-01-15 13:23:00,2026-01-15 13:25:00,READY_FOR_SHIPMENT
PKG-00000653,SN-00000653,EXEC-000230,GIS-072-3150,WOODEN_CRATE,279.85,2420,1447,2017,2026-01-15 13:23:00,2026-01-15 13:25:00,READY_FOR_SHIPMENT
PKG-00000654,SN-00000654,EXEC-000231,GIS-170-4000,WOODEN_CRATE,503.23,2666,1586,1651,2026-01-15 13:43:00,2026-01-15 13:45:00,READY_FOR_SHIPMENT
PKG-00000655,SN-00000655,EXEC-000231,GIS-170-4000,WOODEN_CRATE,413.1,3024,1690,2320,2026-01-15 13:43:00,2026-01-15 13:45:00,READY_FOR_SHIPMENT
PKG-00000656,SN-00000656,EXEC-000231,GIS-170-4000,WOODEN_CRATE,449.78,2656,1756,1575,2026-01-15 13:43:00,2026-01-15 13:45:00,READY_FOR_SHIPMENT
PKG-00000657,SN-00000657,EXEC-000232,GIS-300-4000,WOODEN_CRATE,560.01,2536,1749,1674,2026-01-15 14:03:00,2026-01-15 14:05:00,READY_FOR_SHIPMENT
PKG-00000658,SN-00000658,EXEC-000232,GIS-300-4000,WOODEN_CRATE,267.03,2308,1563,1840,2026-01-15 14:03:00,2026-01-15 14:05:00,READY_FOR_SHIPMENT
PKG-00000659,SN-00000659,EXEC-000233,GIS-072-3150,WOODEN_CRATE,498.21,1890,1776,2318,2026-01-15 14:23:00,2026-01-15 14:25:00,READY_FOR_SHIPMENT
PKG-00000660,SN-00000660,EXEC-000233,GIS-072-3150,WOODEN_CRATE,635.73,2479,1640,1716,2026-01-15 14:23:00,2026-01-15 14:25:00,READY_FOR_SHIPMENT
PKG-00000661,SN-00000661,EXEC-000233,GIS-072-3150,WOODEN_CRATE,224.54,2329,1427,2545,2026-01-15 14:23:00,2026-01-15 14:25:00,READY_FOR_SHIPMENT
PKG-00000662,SN-00000662,EXEC-000234,GIS-072-2500,WOODEN_CRATE,541.15,2942,1794,1952,2026-01-15 14:43:00,2026-01-15 14:45:00,READY_FOR_SHIPMENT
PKG-00000663,SN-00000663,EXEC-000234,GIS-072-2500,WOODEN_CRATE,411.68,2601,1674,2524,2026-01-15 14:43:00,2026-01-15 14:45:00,READY_FOR_SHIPMENT
PKG-00000664,SN-00000664,EXEC-000234,GIS-072-2500,WOODEN_CRATE,284.82,1850,1694,1714,2026-01-15 14:43:00,2026-01-15 14:45:00,READY_FOR_SHIPMENT
PKG-00000665,SN-00000665,EXEC-000235,GIS-072-3150,WOODEN_CRATE,347.04,1975,1318,1790,2026-01-16 07:03:00,2026-01-16 07:05:00,READY_FOR_SHIPMENT
PKG-00000666,SN-00000666,EXEC-000235,GIS-072-3150,WOODEN_CRATE,369.78,2502,1666,1923,2026-01-16 07:03:00,2026-01-16 07:05:00,READY_FOR_SHIPMENT
PKG-00000667,SN-00000667,EXEC-000235,GIS-072-3150,WOODEN_CRATE,444.08,2513,1687,1699,2026-01-16 07:03:00,2026-01-16 07:05:00,READY_FOR_SHIPMENT
PKG-00000668,SN-00000668,EXEC-000236,GIS-245-4000,WOODEN_CRATE,408.41,2726,1526,1637,2026-01-16 07:23:00,2026-01-16 07:25:00,READY_FOR_SHIPMENT
PKG-00000669,SN-00000669,EXEC-000237,GIS-170-4000,WOODEN_CRATE,349.11,2035,1223,2202,2026-01-16 07:43:00,2026-01-16 07:45:00,READY_FOR_SHIPMENT
PKG-00000670,SN-00000670,EXEC-000237,GIS-170-4000,WOODEN_CRATE,498.63,3186,1368,1999,2026-01-16 07:43:00,2026-01-16 07:45:00,READY_FOR_SHIPMENT
PKG-00000671,SN-00000671,EXEC-000237,GIS-170-4000,WOODEN_CRATE,441.88,2930,1363,2177,2026-01-16 07:43:00,2026-01-16 07:45:00,READY_FOR_SHIPMENT
PKG-00000672,SN-00000672,EXEC-000238,GIS-145-3150,WOODEN_CRATE,460.74,2746,1437,2329,2026-01-16 08:03:00,2026-01-16 08:05:00,READY_FOR_SHIPMENT
PKG-00000673,SN-00000673,EXEC-000238,GIS-145-3150,WOODEN_CRATE,490.8,2181,1642,2310,2026-01-16 08:03:00,2026-01-16 08:05:00,READY_FOR_SHIPMENT
PKG-00000674,SN-00000674,EXEC-000239,GIS-300-4000,WOODEN_CRATE,232.55,3057,1402,2420,2026-01-16 08:23:00,2026-01-16 08:25:00,READY_FOR_SHIPMENT
PKG-00000675,SN-00000675,EXEC-000240,GIS-145-3150,WOODEN_CRATE,474.65,2596,1204,1939,2026-01-16 08:43:00,2026-01-16 08:45:00,READY_FOR_SHIPMENT
PKG-00000676,SN-00000676,EXEC-000240,GIS-145-3150,WOODEN_CRATE,308.49,1928,1791,1708,2026-01-16 08:43:00,2026-01-16 08:45:00,READY_FOR_SHIPMENT
PKG-00000677,SN-00000677,EXEC-000241,GIS-245-3150,WOODEN_CRATE,563.79,2899,1391,2249,2026-01-16 09:03:00,2026-01-16 09:05:00,READY_FOR_SHIPMENT
PKG-00000678,SN-00000678,EXEC-000242,GIS-170-4000,WOODEN_CRATE,360.17,2737,1316,2037,2026-01-16 09:23:00,2026-01-16 09:25:00,READY_FOR_SHIPMENT
PKG-00000679,SN-00000679,EXEC-000242,GIS-170-4000,WOODEN_CRATE,508.4,2802,1740,2141,2026-01-16 09:23:00,2026-01-16 09:25:00,READY_FOR_SHIPMENT
PKG-00000680,SN-00000680,EXEC-000242,GIS-170-4000,WOODEN_CRATE,476.7,3051,1601,1733,2026-01-16 09:23:00,2026-01-16 09:25:00,READY_FOR_SHIPMENT
PKG-00000681,SN-00000681,EXEC-000243,GIS-072-3150,WOODEN_CRATE,369.61,2737,1376,2109,2026-01-16 09:43:00,2026-01-16 09:45:00,READY_FOR_SHIPMENT
PKG-00000682,SN-00000682,EXEC-000243,GIS-072-3150,WOODEN_CRATE,615.03,3008,1286,1774,2026-01-16 09:43:00,2026-01-16 09:45:00,READY_FOR_SHIPMENT
PKG-00000683,SN-00000683,EXEC-000243,GIS-072-3150,WOODEN_CRATE,354.67,2288,1512,1739,2026-01-16 09:43:00,2026-01-16 09:45:00,READY_FOR_SHIPMENT
PKG-00000684,SN-00000684,EXEC-000243,GIS-072-3150,WOODEN_CRATE,298.71,2089,1723,2295,2026-01-16 09:43:00,2026-01-16 09:45:00,READY_FOR_SHIPMENT
PKG-00000685,SN-00000685,EXEC-000243,GIS-072-3150,WOODEN_CRATE,399.84,2082,1788,2285,2026-01-16 09:43:00,2026-01-16 09:45:00,READY_FOR_SHIPMENT
PKG-00000686,SN-00000686,EXEC-000244,GIS-170-4000,WOODEN_CRATE,401.91,2796,1750,1854,2026-01-16 10:03:00,2026-01-16 10:05:00,READY_FOR_SHIPMENT
PKG-00000687,SN-00000687,EXEC-000244,GIS-170-4000,WOODEN_CRATE,458.61,2802,1495,1787,2026-01-16 10:03:00,2026-01-16 10:05:00,READY_FOR_SHIPMENT
PKG-00000688,SN-00000688,EXEC-000245,GIS-145-3150,WOODEN_CRATE,300.45,2723,1254,2235,2026-01-16 10:23:00,2026-01-16 10:25:00,READY_FOR_SHIPMENT
PKG-00000689,SN-00000689,EXEC-000245,GIS-145-3150,WOODEN_CRATE,629.29,2792,1339,1899,2026-01-16 10:23:00,2026-01-16 10:25:00,READY_FOR_SHIPMENT
PKG-00000690,SN-00000690,EXEC-000245,GIS-145-3150,WOODEN_CRATE,570.54,2950,1717,2513,2026-01-16 10:23:00,2026-01-16 10:25:00,READY_FOR_SHIPMENT
PKG-00000691,SN-00000691,EXEC-000246,GIS-170-4000,WOODEN_CRATE,395.93,2807,1625,2409,2026-01-16 10:43:00,2026-01-16 10:45:00,READY_FOR_SHIPMENT
PKG-00000692,SN-00000692,EXEC-000246,GIS-170-4000,WOODEN_CRATE,430.14,1969,1778,1563,2026-01-16 10:43:00,2026-01-16 10:45:00,READY_FOR_SHIPMENT
PKG-00000693,SN-00000693,EXEC-000246,GIS-170-4000,WOODEN_CRATE,562.23,2251,1499,1566,2026-01-16 10:43:00,2026-01-16 10:45:00,READY_FOR_SHIPMENT
PKG-00000694,SN-00000694,EXEC-000247,GIS-170-4000,WOODEN_CRATE,338.19,2901,1495,1844,2026-01-16 11:03:00,2026-01-16 11:05:00,READY_FOR_SHIPMENT
PKG-00000695,SN-00000695,EXEC-000247,GIS-170-4000,WOODEN_CRATE,555.72,2958,1707,2546,2026-01-16 11:03:00,2026-01-16 11:05:00,READY_FOR_SHIPMENT
PKG-00000696,SN-00000696,EXEC-000248,GIS-072-3150,WOODEN_CRATE,268.68,2033,1474,2251,2026-01-16 11:23:00,2026-01-16 11:25:00,READY_FOR_SHIPMENT
PKG-00000697,SN-00000697,EXEC-000248,GIS-072-3150,WOODEN_CRATE,453.08,1885,1651,1947,2026-01-16 11:23:00,2026-01-16 11:25:00,READY_FOR_SHIPMENT
PKG-00000698,SN-00000698,EXEC-000248,GIS-072-3150,WOODEN_CRATE,645.6,2009,1453,2109,2026-01-16 11:23:00,2026-01-16 11:25:00,READY_FOR_SHIPMENT
PKG-00000699,SN-00000699,EXEC-000249,GIS-072-2500,WOODEN_CRATE,596.17,1866,1660,2038,2026-01-16 11:43:00,2026-01-16 11:45:00,READY_FOR_SHIPMENT
PKG-00000700,SN-00000700,EXEC-000249,GIS-072-2500,WOODEN_CRATE,369.89,1978,1649,1740,2026-01-16 11:43:00,2026-01-16 11:45:00,READY_FOR_SHIPMENT
PKG-00000701,SN-00000701,EXEC-000249,GIS-072-2500,WOODEN_CRATE,553.52,2285,1414,2218,2026-01-16 11:43:00,2026-01-16 11:45:00,READY_FOR_SHIPMENT
PKG-00000702,SN-00000702,EXEC-000250,GIS-072-2500,WOODEN_CRATE,590.25,3049,1638,1839,2026-01-16 12:03:00,2026-01-16 12:05:00,READY_FOR_SHIPMENT
PKG-00000703,SN-00000703,EXEC-000250,GIS-072-2500,WOODEN_CRATE,484.95,2223,1411,1621,2026-01-16 12:03:00,2026-01-16 12:05:00,READY_FOR_SHIPMENT
PKG-00000704,SN-00000704,EXEC-000250,GIS-072-2500,WOODEN_CRATE,465.13,2890,1487,1844,2026-01-16 12:03:00,2026-01-16 12:05:00,READY_FOR_SHIPMENT
PKG-00000705,SN-00000705,EXEC-000251,GIS-245-3150,WOODEN_CRATE,359.17,2399,1496,2047,2026-01-16 12:23:00,2026-01-16 12:25:00,READY_FOR_SHIPMENT
PKG-00000706,SN-00000706,EXEC-000251,GIS-245-3150,WOODEN_CRATE,629.53,2853,1297,1777,2026-01-16 12:23:00,2026-01-16 12:25:00,READY_FOR_SHIPMENT
PKG-00000707,SN-00000707,EXEC-000252,GIS-072-3150,WOODEN_CRATE,633.99,2642,1260,2067,2026-01-16 12:43:00,2026-01-16 12:45:00,READY_FOR_SHIPMENT
PKG-00000708,SN-00000708,EXEC-000252,GIS-072-3150,WOODEN_CRATE,592.83,2059,1335,2011,2026-01-16 12:43:00,2026-01-16 12:45:00,READY_FOR_SHIPMENT
PKG-00000709,SN-00000709,EXEC-000252,GIS-072-3150,WOODEN_CRATE,282.88,2459,1453,2304,2026-01-16 12:43:00,2026-01-16 12:45:00,READY_FOR_SHIPMENT
PKG-00000710,SN-00000710,EXEC-000252,GIS-072-3150,WOODEN_CRATE,430.47,2982,1475,2348,2026-01-16 12:43:00,2026-01-16 12:45:00,READY_FOR_SHIPMENT
PKG-00000711,SN-00000711,EXEC-000252,GIS-072-3150,WOODEN_CRATE,381.32,1954,1295,2325,2026-01-16 12:43:00,2026-01-16 12:45:00,READY_FOR_SHIPMENT
PKG-00000712,SN-00000712,EXEC-000253,GIS-300-4000,WOODEN_CRATE,441.71,2369,1577,2431,2026-01-16 13:03:00,2026-01-16 13:05:00,READY_FOR_SHIPMENT
PKG-00000713,SN-00000713,EXEC-000254,GIS-420-5000,WOODEN_CRATE,628.61,2470,1795,1505,2026-01-16 13:23:00,2026-01-16 13:25:00,READY_FOR_SHIPMENT
PKG-00000714,SN-00000714,EXEC-000255,GIS-145-4000,WOODEN_CRATE,593.63,1990,1669,2233,2026-01-16 13:43:00,2026-01-16 13:45:00,READY_FOR_SHIPMENT
PKG-00000715,SN-00000715,EXEC-000255,GIS-145-4000,WOODEN_CRATE,585.55,2894,1607,1946,2026-01-16 13:43:00,2026-01-16 13:45:00,READY_FOR_SHIPMENT
PKG-00000716,SN-00000716,EXEC-000255,GIS-145-4000,WOODEN_CRATE,636.3,2233,1706,2049,2026-01-16 13:43:00,2026-01-16 13:45:00,READY_FOR_SHIPMENT
PKG-00000717,SN-00000717,EXEC-000255,GIS-145-4000,WOODEN_CRATE,358.83,2380,1545,1767,2026-01-16 13:43:00,2026-01-16 13:45:00,READY_FOR_SHIPMENT
PKG-00000718,SN-00000718,EXEC-000256,GIS-072-3150,WOODEN_CRATE,463.44,2793,1551,1599,2026-01-16 14:03:00,2026-01-16 14:05:00,READY_FOR_SHIPMENT
PKG-00000719,SN-00000719,EXEC-000256,GIS-072-3150,WOODEN_CRATE,239.76,3082,1670,1533,2026-01-16 14:03:00,2026-01-16 14:05:00,READY_FOR_SHIPMENT
PKG-00000720,SN-00000720,EXEC-000256,GIS-072-3150,WOODEN_CRATE,273.42,2123,1651,2434,2026-01-16 14:03:00,2026-01-16 14:05:00,READY_FOR_SHIPMENT
PKG-00000721,SN-00000721,EXEC-000257,GIS-245-4000,WOODEN_CRATE,220.29,2676,1407,1770,2026-01-17 07:03:00,2026-01-17 07:05:00,READY_FOR_SHIPMENT
PKG-00000722,SN-00000722,EXEC-000257,GIS-245-4000,WOODEN_CRATE,599.32,2418,1362,2061,2026-01-17 07:03:00,2026-01-17 07:05:00,READY_FOR_SHIPMENT
PKG-00000723,SN-00000723,EXEC-000257,GIS-245-4000,WOODEN_CRATE,260.14,2538,1456,1668,2026-01-17 07:03:00,2026-01-17 07:05:00,READY_FOR_SHIPMENT
PKG-00000724,SN-00000724,EXEC-000258,GIS-170-4000,WOODEN_CRATE,379.89,3128,1369,1606,2026-01-17 07:23:00,2026-01-17 07:25:00,READY_FOR_SHIPMENT
PKG-00000725,SN-00000725,EXEC-000258,GIS-170-4000,WOODEN_CRATE,390.43,2425,1439,2379,2026-01-17 07:23:00,2026-01-17 07:25:00,READY_FOR_SHIPMENT
PKG-00000726,SN-00000726,EXEC-000258,GIS-170-4000,WOODEN_CRATE,501.86,1994,1201,1937,2026-01-17 07:23:00,2026-01-17 07:25:00,READY_FOR_SHIPMENT
PKG-00000727,SN-00000727,EXEC-000259,GIS-145-4000,WOODEN_CRATE,425.03,2071,1431,2563,2026-01-17 07:43:00,2026-01-17 07:45:00,READY_FOR_SHIPMENT
PKG-00000728,SN-00000728,EXEC-000259,GIS-145-4000,WOODEN_CRATE,512.39,1819,1208,2203,2026-01-17 07:43:00,2026-01-17 07:45:00,READY_FOR_SHIPMENT
PKG-00000729,SN-00000729,EXEC-000259,GIS-145-4000,WOODEN_CRATE,571.36,2664,1335,2478,2026-01-17 07:43:00,2026-01-17 07:45:00,READY_FOR_SHIPMENT
PKG-00000730,SN-00000730,EXEC-000260,GIS-420-5000,WOODEN_CRATE,250.46,2584,1291,1709,2026-01-17 08:03:00,2026-01-17 08:05:00,READY_FOR_SHIPMENT
PKG-00000731,SN-00000731,EXEC-000260,GIS-420-5000,WOODEN_CRATE,264.38,2552,1506,1780,2026-01-17 08:03:00,2026-01-17 08:05:00,READY_FOR_SHIPMENT
PKG-00000732,SN-00000732,EXEC-000261,GIS-170-4000,WOODEN_CRATE,384.57,2072,1346,1640,2026-01-17 08:23:00,2026-01-17 08:25:00,READY_FOR_SHIPMENT
PKG-00000733,SN-00000733,EXEC-000261,GIS-170-4000,WOODEN_CRATE,448.12,1817,1368,2401,2026-01-17 08:23:00,2026-01-17 08:25:00,READY_FOR_SHIPMENT
PKG-00000734,SN-00000734,EXEC-000261,GIS-170-4000,WOODEN_CRATE,371.01,2236,1355,2343,2026-01-17 08:23:00,2026-01-17 08:25:00,READY_FOR_SHIPMENT
PKG-00000735,SN-00000735,EXEC-000262,GIS-170-4000,WOODEN_CRATE,484.91,2706,1422,1677,2026-01-17 08:43:00,2026-01-17 08:45:00,READY_FOR_SHIPMENT
PKG-00000736,SN-00000736,EXEC-000262,GIS-170-4000,WOODEN_CRATE,605.53,2086,1326,2286,2026-01-17 08:43:00,2026-01-17 08:45:00,READY_FOR_SHIPMENT
PKG-00000737,SN-00000737,EXEC-000263,GIS-550-5000,WOODEN_CRATE,371.16,2679,1522,1786,2026-01-17 09:03:00,2026-01-17 09:05:00,READY_FOR_SHIPMENT
PKG-00000738,SN-00000738,EXEC-000264,GIS-170-4000,WOODEN_CRATE,326.55,3120,1286,2008,2026-01-17 09:23:00,2026-01-17 09:25:00,READY_FOR_SHIPMENT
PKG-00000739,SN-00000739,EXEC-000264,GIS-170-4000,WOODEN_CRATE,457.96,3028,1491,1554,2026-01-17 09:23:00,2026-01-17 09:25:00,READY_FOR_SHIPMENT
PKG-00000740,SN-00000740,EXEC-000265,GIS-245-3150,WOODEN_CRATE,584.59,3148,1508,1920,2026-01-17 09:43:00,2026-01-17 09:45:00,READY_FOR_SHIPMENT
PKG-00000741,SN-00000741,EXEC-000265,GIS-245-3150,WOODEN_CRATE,442.63,2843,1393,2302,2026-01-17 09:43:00,2026-01-17 09:45:00,READY_FOR_SHIPMENT
PKG-00000742,SN-00000742,EXEC-000266,GIS-245-4000,WOODEN_CRATE,347.08,1911,1445,2513,2026-01-17 10:03:00,2026-01-17 10:05:00,READY_FOR_SHIPMENT
PKG-00000743,SN-00000743,EXEC-000267,GIS-245-3150,WOODEN_CRATE,385.93,2293,1711,1645,2026-01-17 10:23:00,2026-01-17 10:25:00,READY_FOR_SHIPMENT
PKG-00000744,SN-00000744,EXEC-000267,GIS-245-3150,WOODEN_CRATE,447.16,1824,1569,2148,2026-01-17 10:23:00,2026-01-17 10:25:00,READY_FOR_SHIPMENT
PKG-00000745,SN-00000745,EXEC-000268,GIS-170-4000,WOODEN_CRATE,276.75,2964,1630,2248,2026-01-17 10:43:00,2026-01-17 10:45:00,READY_FOR_SHIPMENT
PKG-00000746,SN-00000746,EXEC-000268,GIS-170-4000,WOODEN_CRATE,454.93,2153,1682,1649,2026-01-17 10:43:00,2026-01-17 10:45:00,READY_FOR_SHIPMENT
PKG-00000747,SN-00000747,EXEC-000268,GIS-170-4000,WOODEN_CRATE,227.18,1938,1214,2036,2026-01-17 10:43:00,2026-01-17 10:45:00,READY_FOR_SHIPMENT
PKG-00000748,SN-00000748,EXEC-000269,GIS-145-4000,WOODEN_CRATE,312.77,1923,1607,2537,2026-01-17 11:03:00,2026-01-17 11:05:00,READY_FOR_SHIPMENT
PKG-00000749,SN-00000749,EXEC-000269,GIS-145-4000,WOODEN_CRATE,343.19,2826,1625,2367,2026-01-17 11:03:00,2026-01-17 11:05:00,READY_FOR_SHIPMENT
PKG-00000750,SN-00000750,EXEC-000269,GIS-145-4000,WOODEN_CRATE,521.78,1968,1749,1812,2026-01-17 11:03:00,2026-01-17 11:05:00,READY_FOR_SHIPMENT
PKG-00000751,SN-00000751,EXEC-000270,GIS-245-3150,WOODEN_CRATE,339.31,2434,1280,2547,2026-01-17 11:23:00,2026-01-17 11:25:00,READY_FOR_SHIPMENT
PKG-00000752,SN-00000752,EXEC-000271,GIS-245-3150,WOODEN_CRATE,616.0,2118,1749,2169,2026-01-17 11:43:00,2026-01-17 11:45:00,READY_FOR_SHIPMENT
PKG-00000753,SN-00000753,EXEC-000271,GIS-245-3150,WOODEN_CRATE,388.01,3099,1267,2135,2026-01-17 11:43:00,2026-01-17 11:45:00,READY_FOR_SHIPMENT
PKG-00000754,SN-00000754,EXEC-000272,GIS-145-3150,WOODEN_CRATE,520.43,2288,1259,2000,2026-01-17 12:03:00,2026-01-17 12:05:00,READY_FOR_SHIPMENT
PKG-00000755,SN-00000755,EXEC-000272,GIS-145-3150,WOODEN_CRATE,257.07,2689,1318,2428,2026-01-17 12:03:00,2026-01-17 12:05:00,READY_FOR_SHIPMENT
PKG-00000756,SN-00000756,EXEC-000272,GIS-145-3150,WOODEN_CRATE,483.29,1912,1516,1859,2026-01-17 12:03:00,2026-01-17 12:05:00,READY_FOR_SHIPMENT
PKG-00000757,SN-00000757,EXEC-000272,GIS-145-3150,WOODEN_CRATE,271.36,2081,1211,1835,2026-01-17 12:03:00,2026-01-17 12:05:00,READY_FOR_SHIPMENT
PKG-00000758,SN-00000758,EXEC-000273,GIS-072-2500,WOODEN_CRATE,433.46,2510,1735,2559,2026-01-17 12:23:00,2026-01-17 12:25:00,READY_FOR_SHIPMENT
PKG-00000759,SN-00000759,EXEC-000273,GIS-072-2500,WOODEN_CRATE,556.68,2330,1370,2261,2026-01-17 12:23:00,2026-01-17 12:25:00,READY_FOR_SHIPMENT
PKG-00000760,SN-00000760,EXEC-000273,GIS-072-2500,WOODEN_CRATE,274.58,2350,1320,1560,2026-01-17 12:23:00,2026-01-17 12:25:00,READY_FOR_SHIPMENT
PKG-00000761,SN-00000761,EXEC-000273,GIS-072-2500,WOODEN_CRATE,364.05,2679,1478,2572,2026-01-17 12:23:00,2026-01-17 12:25:00,READY_FOR_SHIPMENT
PKG-00000762,SN-00000762,EXEC-000274,GIS-550-5000,WOODEN_CRATE,247.46,2980,1278,2516,2026-01-17 12:43:00,2026-01-17 12:45:00,READY_FOR_SHIPMENT
PKG-00000763,SN-00000763,EXEC-000275,GIS-145-4000,WOODEN_CRATE,415.74,2537,1256,2523,2026-01-17 13:03:00,2026-01-17 13:05:00,READY_FOR_SHIPMENT
PKG-00000764,SN-00000764,EXEC-000275,GIS-145-4000,WOODEN_CRATE,589.52,2141,1576,1822,2026-01-17 13:03:00,2026-01-17 13:05:00,READY_FOR_SHIPMENT
PKG-00000765,SN-00000765,EXEC-000276,GIS-145-4000,WOODEN_CRATE,329.7,2010,1787,1736,2026-01-18 07:03:00,2026-01-18 07:05:00,READY_FOR_SHIPMENT
PKG-00000766,SN-00000766,EXEC-000276,GIS-145-4000,WOODEN_CRATE,318.21,2842,1202,1590,2026-01-18 07:03:00,2026-01-18 07:05:00,READY_FOR_SHIPMENT
PKG-00000767,SN-00000767,EXEC-000277,GIS-145-3150,WOODEN_CRATE,589.24,1825,1450,1594,2026-01-18 07:23:00,2026-01-18 07:25:00,READY_FOR_SHIPMENT
PKG-00000768,SN-00000768,EXEC-000277,GIS-145-3150,WOODEN_CRATE,422.86,2584,1353,1866,2026-01-18 07:23:00,2026-01-18 07:25:00,READY_FOR_SHIPMENT
PKG-00000769,SN-00000769,EXEC-000277,GIS-145-3150,WOODEN_CRATE,620.4,1872,1766,2358,2026-01-18 07:23:00,2026-01-18 07:25:00,READY_FOR_SHIPMENT
PKG-00000770,SN-00000770,EXEC-000278,GIS-245-4000,WOODEN_CRATE,316.54,2308,1626,2155,2026-01-18 07:43:00,2026-01-18 07:45:00,READY_FOR_SHIPMENT
PKG-00000771,SN-00000771,EXEC-000279,GIS-072-2500,WOODEN_CRATE,336.64,1959,1785,2263,2026-01-18 08:03:00,2026-01-18 08:05:00,READY_FOR_SHIPMENT
PKG-00000772,SN-00000772,EXEC-000279,GIS-072-2500,WOODEN_CRATE,271.34,3178,1253,1867,2026-01-18 08:03:00,2026-01-18 08:05:00,READY_FOR_SHIPMENT
PKG-00000773,SN-00000773,EXEC-000279,GIS-072-2500,WOODEN_CRATE,315.97,2856,1247,2321,2026-01-18 08:03:00,2026-01-18 08:05:00,READY_FOR_SHIPMENT
PKG-00000774,SN-00000774,EXEC-000279,GIS-072-2500,WOODEN_CRATE,249.64,2752,1489,2136,2026-01-18 08:03:00,2026-01-18 08:05:00,READY_FOR_SHIPMENT
PKG-00000775,SN-00000775,EXEC-000280,GIS-245-3150,WOODEN_CRATE,360.74,2932,1667,1516,2026-01-18 08:23:00,2026-01-18 08:25:00,READY_FOR_SHIPMENT
PKG-00000776,SN-00000776,EXEC-000281,GIS-245-3150,WOODEN_CRATE,378.64,2397,1777,2122,2026-01-18 08:43:00,2026-01-18 08:45:00,READY_FOR_SHIPMENT
PKG-00000777,SN-00000777,EXEC-000282,GIS-145-3150,WOODEN_CRATE,538.02,2296,1675,2254,2026-01-18 09:03:00,2026-01-18 09:05:00,READY_FOR_SHIPMENT
PKG-00000778,SN-00000778,EXEC-000282,GIS-145-3150,WOODEN_CRATE,474.43,2810,1400,2002,2026-01-18 09:03:00,2026-01-18 09:05:00,READY_FOR_SHIPMENT
PKG-00000779,SN-00000779,EXEC-000283,GIS-072-2500,WOODEN_CRATE,284.74,2639,1224,1977,2026-01-18 09:23:00,2026-01-18 09:25:00,READY_FOR_SHIPMENT
