press_operation_id,serial_number,execution_id,work_order_id,operation_number,operation_name,machine_id,tool_id,operator_id,press_program_id,operation_start,operation_end,target_force_kn,actual_force_kn,force_deviation_kn,displacement_mm,cycle_time_sec,quality_result
POP-00001643,SN-00000411,EXEC-000146,WO-20260111-000146,3,PRESS_FIT_3,PF-L3-S10,TL-PF-019,OP-0024,PP-0011,2026-01-11 12:27:12,2026-01-11 12:27:52,155.0,153.73,-1.27,25.0,40,QualityResult.PASS
POP-00001644,SN-00000411,EXEC-000146,WO-20260111-000146,4,PRESS_FIT_4,PF-L3-S10,TL-PF-019,OP-0042,PP-0012,2026-01-11 12:28:23,2026-01-11 12:29:03,155.0,157.59,2.59,25.0,40,QualityResult.PASS
POP-00001645,SN-00000412,EXEC-000146,WO-20260111-000146,1,PRESS_FIT_1,PF-L3-S10,TL-VIS-023,OP-0038,PP-0009,2026-01-11 12:25:00,2026-01-11 12:25:40,155.0,151.83,-3.17,25.0,40,QualityResult.PASS
POP-00001646,SN-00000412,EXEC-000146,WO-20260111-000146,2,PRESS_FIT_2,PF-L3-S10,TL-VIS-005,OP-0028,PP-0010,2026-01-11 12:26:19,2026-01-11 12:26:59,155.0,154.27,-0.73,25.0,40,QualityResult.PASS
POP-00001647,SN-00000412,EXEC-000146,WO-20260111-000146,3,PRESS_FIT_3,PF-L3-S10,TL-VIS-050,OP-0030,PP-0011,2026-01-11 12:27:36,2026-01-11 12:28:16,155.0,157.24,2.24,25.0,40,QualityResult.PASS
POP-00001648,SN-00000412,EXEC-000146,WO-20260111-000146,4,PRESS_FIT_4,PF-L3-S10,TL-DTA-048,OP-0060,PP-0012,2026-01-11 12:28:43,2026-01-11 12:29:23,155.0,155.09,0.09,25.0,40,QualityResult.PASS
POP-00001649,SN-00000413,EXEC-000146,WO-20260111-000146,1,PRESS_FIT_1,PF-L4-S10,TL-GBA-031,OP-0019,PP-0009,2026-01-11 12:25:00,2026-01-11 12:25:40,155.0,152.18,-2.82,25.0,40,QualityResult.PASS
POP-00001650,SN-00000413,EXEC-000146,WO-20260111-000146,2,PRESS_FIT_2,PF-L5-S10,TL-PF-001,OP-0049,PP-0010,2026-01-11 12:26:00,2026-01-11 12:26:40,155.0,157.76,2.76,25.0,40,QualityResult.PASS
POP-00001651,SN-00000413,EXEC-000146,WO-20260111-000146,3,PRESS_FIT_3,PF-L1-S10,TL-PLT-053,OP-0068,PP-0011,2026-01-11 12:27:03,2026-01-11 12:27:43,155.0,153.59,-1.41,25.0,40,QualityResult.PASS
POP-00001652,SN-00000413,EXEC-000146,WO-20260111-000146,4,PRESS_FIT_4,PF-L1-S10,TL-PF-028,OP-0049,PP-0012,2026-01-11 12:28:11,2026-01-11 12:28:51,155.0,157.37,2.37,25.0,40,QualityResult.PASS
POP-00001653,SN-00000414,EXEC-000146,WO-20260111-000146,1,PRESS_FIT_1,PF-L1-S10,TL-GBA-013,OP-0042,PP-0009,2026-01-11 12:25:00,2026-01-11 12:25:40,155.0,156.91,1.91,25.0,40,QualityResult.PASS
POP-00001654,SN-00000414,EXEC-000146,WO-20260111-000146,2,PRESS_FIT_2,PF-L3-S10,TL-VIS-023,OP-0015,PP-0010,2026-01-11 12:26:02,2026-01-11 12:26:42,155.0,157.9,2.9,25.0,40,QualityResult.PASS
POP-00001655,SN-00000414,EXEC-000146,WO-20260111-000146,3,PRESS_FIT_3,PF-L3-S10,TL-ASM-038,OP-0049,PP-0011,2026-01-11 12:27:07,2026-01-11 12:27:47,155.0,158.08,3.08,25.0,40,QualityResult.PASS
POP-00001656,SN-00000414,EXEC-000146,WO-20260111-000146,4,PRESS_FIT_4,PF-L1-S10,TL-DTA-021,OP-0023,PP-0012,2026-01-11 12:28:05,2026-01-11 12:28:45,155.0,152.91,-2.09,25.0,40,QualityResult.PASS
POP-00001657,SN-00000415,EXEC-000147,WO-20260111-000147,1,PRESS_FIT_1,PF-L2-S10,TL-HVT-052,OP-0009,PP-0009,2026-01-11 12:45:00,2026-01-11 12:45:40,155.0,153.6,-1.4,25.0,40,QualityResult.PASS
POP-00001658,SN-00000415,EXEC-000147,WO-20260111-000147,2,PRESS_FIT_2,PF-L6-S10,TL-GBA-031,OP-0034,PP-0010,2026-01-11 12:46:15,2026-01-11 12:46:55,155.0,157.55,2.55,25.0,40,QualityResult.PASS
POP-00001659,SN-00000415,EXEC-000147,WO-20260111-000147,3,PRESS_FIT_3,PF-L2-S10,TL-PF-010,OP-0028,PP-0011,2026-01-11 12:47:13,2026-01-11 12:47:53,155.0,154.41,-0.59,25.0,40,QualityResult.PASS
POP-00001660,SN-00000415,EXEC-000147,WO-20260111-000147,4,PRESS_FIT_4,PF-L3-S10,TL-PLT-026,OP-0044,PP-0012,2026-01-11 12:48:18,2026-01-11 12:48:58,155.0,155.97,0.97,25.0,40,QualityResult.PASS
POP-00001661,SN-00000416,EXEC-000147,WO-20260111-000147,1,PRESS_FIT_1,PF-L4-S10,TL-PKG-027,OP-0039,PP-0009,2026-01-11 12:45:00,2026-01-11 12:45:40,155.0,155.72,0.72,25.0,40,QualityResult.PASS
POP-00001662,SN-00000416,EXEC-000147,WO-20260111-000147,2,PRESS_FIT_2,PF-L3-S10,TL-PF-019,OP-0004,PP-0010,2026-01-11 12:45:50,2026-01-11 12:46:30,155.0,153.14,-1.86,25.0,40,QualityResult.PASS
POP-00001663,SN-00000416,EXEC-000147,WO-20260111-000147,3,PRESS_FIT_3,PF-L3-S10,TL-MOT-033,OP-0018,PP-0011,2026-01-11 12:47:05,2026-01-11 12:47:45,155.0,156.06,1.06,25.0,40,QualityResult.PASS
POP-00001664,SN-00000416,EXEC-000147,WO-20260111-000147,4,PRESS_FIT_4,PF-L5-S10,TL-MOT-024,OP-0056,PP-0012,2026-01-11 12:48:24,2026-01-11 12:49:04,155.0,155.4,0.4,25.0,40,QualityResult.PASS
POP-00001665,SN-00000417,EXEC-000147,WO-20260111-000147,1,PRESS_FIT_1,PF-L5-S10,TL-HVT-052,OP-0056,PP-0009,2026-01-11 12:45:00,2026-01-11 12:45:40,155.0,156.09,1.09,25.0,40,QualityResult.PASS
POP-00001666,SN-00000417,EXEC-000147,WO-20260111-000147,2,PRESS_FIT_2,PF-L6-S10,TL-HVT-034,OP-0008,PP-0010,2026-01-11 12:45:57,2026-01-11 12:46:37,155.0,154.37,-0.63,25.0,40,QualityResult.PASS
POP-00001667,SN-00000417,EXEC-000147,WO-20260111-000147,3,PRESS_FIT_3,PF-L5-S10,TL-PF-001,OP-0036,PP-0011,2026-01-11 12:47:01,2026-01-11 12:47:41,155.0,152.97,-2.03,25.0,40,QualityResult.PASS
POP-00001668,SN-00000417,EXEC-000147,WO-20260111-000147,4,PRESS_FIT_4,PF-L2-S10,TL-PLT-008,OP-0060,PP-0012,2026-01-11 12:47:51,2026-01-11 12:48:31,155.0,154.34,-0.66,25.0,40,QualityResult.PASS
POP-00001669,SN-00000418,EXEC-000148,WO-20260111-000148,1,PRESS_FIT_1,PF-L1-S10,TL-VIS-005,OP-0046,PP-0005,2026-01-11 13:05:00,2026-01-11 13:05:36,150.0,146.57,-3.43,25.0,36,QualityResult.PASS
POP-00001670,SN-00000418,EXEC-000148,WO-20260111-000148,2,PRESS_FIT_2,PF-L5-S10,TL-HVT-034,OP-0035,PP-0006,2026-01-11 13:06:09,2026-01-11 13:06:45,150.0,149.17,-0.83,25.0,36,QualityResult.PASS
POP-00001671,SN-00000418,EXEC-000148,WO-20260111-000148,3,PRESS_FIT_3,PF-L3-S10,TL-GBA-031,OP-0045,PP-0007,2026-01-11 13:07:24,2026-01-11 13:08:00,150.0,150.47,0.47,25.0,36,QualityResult.PASS
POP-00001672,SN-00000418,EXEC-000148,WO-20260111-000148,4,PRESS_FIT_4,PF-L3-S10,TL-ASM-038,OP-0027,PP-0008,2026-01-11 13:08:32,2026-01-11 13:09:08,150.0,149.5,-0.5,25.0,36,QualityResult.PASS
POP-00001673,SN-00000419,EXEC-000148,WO-20260111-000148,1,PRESS_FIT_1,PF-L1-S10,TL-HVT-043,OP-0013,PP-0005,2026-01-11 13:05:00,2026-01-11 13:05:36,150.0,152.42,2.42,25.0,36,QualityResult.PASS
POP-00001674,SN-00000419,EXEC-000148,WO-20260111-000148,2,PRESS_FIT_2,PF-L1-S10,TL-PLT-035,OP-0050,PP-0006,2026-01-11 13:05:55,2026-01-11 13:06:31,150.0,149.83,-0.17,25.0,36,QualityResult.PASS
POP-00001675,SN-00000419,EXEC-000148,WO-20260111-000148,3,PRESS_FIT_3,PF-L5-S10,TL-HVT-052,OP-0003,PP-0007,2026-01-11 13:06:55,2026-01-11 13:07:31,150.0,151.19,1.19,25.0,36,QualityResult.PASS
POP-00001676,SN-00000419,EXEC-000148,WO-20260111-000148,4,PRESS_FIT_4,PF-L5-S10,TL-MOT-006,OP-0035,PP-0008,2026-01-11 13:08:04,2026-01-11 13:08:40,150.0,151.13,1.13,25.0,36,QualityResult.PASS
POP-00001677,SN-00000420,EXEC-000148,WO-20260111-000148,1,PRESS_FIT_1,PF-L5-S10,TL-PKG-009,OP-0057,PP-0005,2026-01-11 13:05:00,2026-01-11 13:05:36,150.0,152.85,2.85,25.0,36,QualityResult.PASS
POP-00001678,SN-00000420,EXEC-000148,WO-20260111-000148,2,PRESS_FIT_2,PF-L4-S10,TL-PLT-035,OP-0055,PP-0006,2026-01-11 13:06:07,2026-01-11 13:06:43,150.0,150.75,0.75,25.0,36,QualityResult.PASS
POP-00001679,SN-00000420,EXEC-000148,WO-20260111-000148,3,PRESS_FIT_3,PF-L6-S10,TL-MOT-051,OP-0056,PP-0007,2026-01-11 13:07:09,2026-01-11 13:07:45,150.0,146.62,-3.38,25.0,36,QualityResult.PASS
POP-00001680,SN-00000420,EXEC-000148,WO-20260111-000148,4,PRESS_FIT_4,PF-L2-S10,TL-GBA-022,OP-0001,PP-0008,2026-01-11 13:08:13,2026-01-11 13:08:49,150.0,152.07,2.07,25.0,36,QualityResult.PASS
POP-00001681,SN-00000421,EXEC-000148,WO-20260111-000148,1,PRESS_FIT_1,PF-L6-S10,TL-DTA-012,OP-0050,PP-0005,2026-01-11 13:05:00,2026-01-11 13:05:36,150.0,151.98,1.98,25.0,36,QualityResult.PASS
POP-00001682,SN-00000421,EXEC-000148,WO-20260111-000148,2,PRESS_FIT_2,PF-L6-S10,TL-PKG-027,OP-0045,PP-0006,2026-01-11 13:05:53,2026-01-11 13:06:29,150.0,150.56,0.56,25.0,36,QualityResult.PASS
POP-00001683,SN-00000421,EXEC-000148,WO-20260111-000148,3,PRESS_FIT_3,PF-L2-S10,TL-DTA-048,OP-0021,PP-0007,2026-01-11 13:07:02,2026-01-11 13:07:38,150.0,152.17,2.17,25.0,36,QualityResult.PASS
POP-00001684,SN-00000421,EXEC-000148,WO-20260111-000148,4,PRESS_FIT_4,PF-L2-S10,TL-VIS-005,OP-0035,PP-0008,2026-01-11 13:07:57,2026-01-11 13:08:33,150.0,151.91,1.91,25.0,36,QualityResult.PASS
POP-00001685,SN-00000422,EXEC-000149,WO-20260111-000149,1,PRESS_FIT_1,PF-L5-S10,TL-PKG-054,OP-0032,PP-0037,2026-01-11 13:25:00,2026-01-11 13:25:58,185.0,186.52,1.52,25.0,58,QualityResult.PASS
POP-00001686,SN-00000422,EXEC-000149,WO-20260111-000149,2,PRESS_FIT_2,PF-L5-S10,TL-MOT-042,OP-0020,PP-0038,2026-01-11 13:26:14,2026-01-11 13:27:12,185.0,184.76,-0.24,25.0,58,QualityResult.PASS
POP-00001687,SN-00000422,EXEC-000149,WO-20260111-000149,3,PRESS_FIT_3,PF-L3-S10,TL-HVT-007,OP-0057,PP-0039,2026-01-11 13:27:35,2026-01-11 13:28:33,185.0,186.71,1.71,25.0,58,QualityResult.PASS
POP-00001688,SN-00000422,EXEC-000149,WO-20260111-000149,4,PRESS_FIT_4,PF-L2-S10,TL-GBA-022,OP-0012,PP-0040,2026-01-11 13:29:10,2026-01-11 13:30:08,185.0,187.02,2.02,25.0,58,QualityResult.PASS
POP-00001689,SN-00000423,EXEC-000150,WO-20260111-000150,1,PRESS_FIT_1,PF-L1-S10,TL-ASM-011,OP-0021,PP-0005,2026-01-11 13:45:00,2026-01-11 13:45:36,150.0,147.39,-2.61,25.0,36,QualityResult.PASS
POP-00001690,SN-00000423,EXEC-000150,WO-20260111-000150,2,PRESS_FIT_2,PF-L3-S10,TL-DTA-021,OP-0061,PP-0006,2026-01-11 13:46:14,2026-01-11 13:46:50,150.0,149.77,-0.23,25.0,36,QualityResult.PASS
POP-00001691,SN-00000423,EXEC-000150,WO-20260111-000150,3,PRESS_FIT_3,PF-L1-S10,TL-PLT-017,OP-0017,PP-0007,2026-01-11 13:47:25,2026-01-11 13:48:01,150.0,151.56,1.56,25.0,36,QualityResult.PASS
POP-00001692,SN-00000423,EXEC-000150,WO-20260111-000150,4,PRESS_FIT_4,PF-L6-S10,TL-PF-019,OP-0044,PP-0008,2026-01-11 13:48:14,2026-01-11 13:48:50,150.0,151.08,1.08,25.0,36,QualityResult.PASS
POP-00001693,SN-00000424,EXEC-000150,WO-20260111-000150,1,PRESS_FIT_1,PF-L4-S10,TL-ASM-047,OP-0042,PP-0005,2026-01-11 13:45:00,2026-01-11 13:45:36,150.0,153.25,3.25,25.0,36,QualityResult.PASS
POP-00001694,SN-00000424,EXEC-000150,WO-20260111-000150,2,PRESS_FIT_2,PF-L6-S10,TL-VIS-005,OP-0013,PP-0006,2026-01-11 13:46:14,2026-01-11 13:46:50,150.0,151.42,1.42,25.0,36,QualityResult.PASS
POP-00001695,SN-00000424,EXEC-000150,WO-20260111-000150,3,PRESS_FIT_3,PF-L3-S10,TL-ASM-002,OP-0062,PP-0007,2026-01-11 13:47:15,2026-01-11 13:47:51,150.0,151.48,1.48,25.0,36,QualityResult.PASS
POP-00001696,SN-00000424,EXEC-000150,WO-20260111-000150,4,PRESS_FIT_4,PF-L2-S10,TL-HVT-043,OP-0025,PP-0008,2026-01-11 13:48:03,2026-01-11 13:48:39,150.0,146.57,-3.43,25.0,36,QualityResult.PASS
POP-00001697,SN-00000425,EXEC-000150,WO-20260111-000150,1,PRESS_FIT_1,PF-L2-S10,TL-VIS-014,OP-0021,PP-0005,2026-01-11 13:45:00,2026-01-11 13:45:36,150.0,151.03,1.03,25.0,36,QualityResult.PASS
POP-00001698,SN-00000425,EXEC-000150,WO-20260111-000150,2,PRESS_FIT_2,PF-L2-S10,TL-PKG-027,OP-0042,PP-0006,2026-01-11 13:45:58,2026-01-11 13:46:34,150.0,151.11,1.11,25.0,36,QualityResult.PASS
POP-00001699,SN-00000425,EXEC-000150,WO-20260111-000150,3,PRESS_FIT_3,PF-L3-S10,TL-GBA-049,OP-0038,PP-0007,2026-01-11 13:47:02,2026-01-11 13:47:38,150.0,151.02,1.02,25.0,36,QualityResult.PASS
POP-00001700,SN-00000425,EXEC-000150,WO-20260111-000150,4,PRESS_FIT_4,PF-L5-S10,TL-PLT-044,OP-0014,PP-0008,2026-01-11 13:47:59,2026-01-11 13:48:35,150.0,150.26,0.26,25.0,36,QualityResult.PASS
POP-00001701,SN-00000426,EXEC-000150,WO-20260111-000150,1,PRESS_FIT_1,PF-L3-S10,TL-HVT-034,OP-0036,PP-0005,2026-01-11 13:45:00,2026-01-11 13:45:36,150.0,152.71,2.71,25.0,36,QualityResult.PASS
POP-00001702,SN-00000426,EXEC-000150,WO-20260111-000150,2,PRESS_FIT_2,PF-L4-S10,TL-PLT-053,OP-0027,PP-0006,2026-01-11 13:46:02,2026-01-11 13:46:38,150.0,147.49,-2.51,25.0,36,QualityResult.PASS
POP-00001703,SN-00000426,EXEC-000150,WO-20260111-000150,3,PRESS_FIT_3,PF-L4-S10,TL-DTA-012,OP-0057,PP-0007,2026-01-11 13:47:16,2026-01-11 13:47:52,150.0,148.28,-1.72,25.0,36,QualityResult.PASS
POP-00001704,SN-00000426,EXEC-000150,WO-20260111-000150,4,PRESS_FIT_4,PF-L4-S10,TL-PLT-017,OP-0013,PP-0008,2026-01-11 13:48:18,2026-01-11 13:48:54,150.0,147.0,-3.0,25.0,36,QualityResult.PASS
POP-00001705,SN-00000427,EXEC-000150,WO-20260111-000150,1,PRESS_FIT_1,PF-L2-S10,TL-HVT-016,OP-0029,PP-0005,2026-01-11 13:45:00,2026-01-11 13:45:36,150.0,147.21,-2.79,25.0,36,QualityResult.PASS
POP-00001706,SN-00000427,EXEC-000150,WO-20260111-000150,2,PRESS_FIT_2,PF-L4-S10,TL-PKG-036,OP-0032,PP-0006,2026-01-11 13:45:58,2026-01-11 13:46:34,150.0,152.49,2.49,25.0,36,QualityResult.PASS
POP-00001707,SN-00000427,EXEC-000150,WO-20260111-000150,3,PRESS_FIT_3,PF-L3-S10,TL-HVT-025,OP-0049,PP-0007,2026-01-11 13:47:08,2026-01-11 13:47:44,150.0,150.14,0.14,25.0,36,QualityResult.PASS
POP-00001708,SN-00000427,EXEC-000150,WO-20260111-000150,4,PRESS_FIT_4,PF-L3-S10,TL-PLT-044,OP-0025,PP-0008,2026-01-11 13:48:07,2026-01-11 13:48:43,150.0,147.42,-2.58,25.0,36,QualityResult.PASS
POP-00001709,SN-00000428,EXEC-000151,WO-20260112-000151,1,PRESS_FIT_1,PF-L3-S10,TL-PF-010,OP-0031,PP-0001,2026-01-12 06:45:00,2026-01-12 06:45:35,145.0,144.2,-0.8,25.0,35,QualityResult.PASS
POP-00001710,SN-00000428,EXEC-000151,WO-20260112-000151,2,PRESS_FIT_2,PF-L4-S10,TL-PKG-054,OP-0027,PP-0002,2026-01-12 06:45:55,2026-01-12 06:46:30,145.0,144.19,-0.81,25.0,35,QualityResult.PASS
POP-00001711,SN-00000428,EXEC-000151,WO-20260112-000151,3,PRESS_FIT_3,PF-L6-S10,TL-MOT-015,OP-0024,PP-0003,2026-01-12 06:47:04,2026-01-12 06:47:39,145.0,142.91,-2.09,25.0,35,QualityResult.PASS
POP-00001712,SN-00000428,EXEC-000151,WO-20260112-000151,4,PRESS_FIT_4,PF-L6-S10,TL-GBA-022,OP-0042,PP-0004,2026-01-12 06:48:18,2026-01-12 06:48:53,145.0,146.8,1.8,25.0,35,QualityResult.PASS
POP-00001713,SN-00000429,EXEC-000151,WO-20260112-000151,1,PRESS_FIT_1,PF-L2-S10,TL-HVT-025,OP-0026,PP-0001,2026-01-12 06:45:00,2026-01-12 06:45:35,145.0,145.94,0.94,25.0,35,QualityResult.PASS
POP-00001714,SN-00000429,EXEC-000151,WO-20260112-000151,2,PRESS_FIT_2,PF-L3-S10,TL-DTA-021,OP-0053,PP-0002,2026-01-12 06:46:03,2026-01-12 06:46:38,145.0,141.69,-3.31,25.0,35,QualityResult.PASS
POP-00001715,SN-00000429,EXEC-000151,WO-20260112-000151,3,PRESS_FIT_3,PF-L4-S10,TL-VIS-005,OP-0035,PP-0003,2026-01-12 06:47:18,2026-01-12 06:47:53,145.0,143.02,-1.98,25.0,35,QualityResult.PASS
POP-00001716,SN-00000429,EXEC-000151,WO-20260112-000151,4,PRESS_FIT_4,PF-L3-S10,TL-HVT-034,OP-0034,PP-0004,2026-01-12 06:48:10,2026-01-12 06:48:45,145.0,145.71,0.71,25.0,35,QualityResult.PASS
POP-00001717,SN-00000430,EXEC-000151,WO-20260112-000151,1,PRESS_FIT_1,PF-L5-S10,TL-VIS-005,OP-0041,PP-0001,2026-01-12 06:45:00,2026-01-12 06:45:35,145.0,146.64,1.64,25.0,35,QualityResult.PASS
POP-00001718,SN-00000430,EXEC-000151,WO-20260112-000151,2,PRESS_FIT_2,PF-L6-S10,TL-MOT-033,OP-0016,PP-0002,2026-01-12 06:46:02,2026-01-12 06:46:37,145.0,145.14,0.14,25.0,35,QualityResult.PASS
POP-00001719,SN-00000430,EXEC-000151,WO-20260112-000151,3,PRESS_FIT_3,PF-L5-S10,TL-VIS-050,OP-0013,PP-0003,2026-01-12 06:47:02,2026-01-12 06:47:37,145.0,143.29,-1.71,25.0,35,QualityResult.PASS
POP-00001720,SN-00000430,EXEC-000151,WO-20260112-000151,4,PRESS_FIT_4,PF-L1-S10,TL-PKG-036,OP-0026,PP-0004,2026-01-12 06:47:56,2026-01-12 06:48:31,145.0,147.57,2.57,25.0,35,QualityResult.PASS
POP-00001721,SN-00000431,EXEC-000152,WO-20260112-000152,1,PRESS_FIT_1,PF-L5-S10,TL-GBA-031,OP-0003,PP-0005,2026-01-12 07:05:00,2026-01-12 07:05:36,150.0,152.71,2.71,25.0,36,QualityResult.PASS
POP-00001722,SN-00000431,EXEC-000152,WO-20260112-000152,2,PRESS_FIT_2,PF-L3-S10,TL-ASM-002,OP-0053,PP-0006,2026-01-12 07:06:15,2026-01-12 07:06:51,150.0,150.69,0.69,25.0,36,QualityResult.PASS
POP-00001723,SN-00000431,EXEC-000152,WO-20260112-000152,3,PRESS_FIT_3,PF-L5-S10,TL-MOT-033,OP-0033,PP-0007,2026-01-12 07:07:27,2026-01-12 07:08:03,150.0,146.99,-3.01,25.0,36,QualityResult.PASS
POP-00001724,SN-00000431,EXEC-000152,WO-20260112-000152,4,PRESS_FIT_4,PF-L2-S10,TL-PF-010,OP-0018,PP-0008,2026-01-12 07:08:40,2026-01-12 07:09:16,150.0,152.94,2.94,25.0,36,QualityResult.PASS
POP-00001725,SN-00000432,EXEC-000152,WO-20260112-000152,1,PRESS_FIT_1,PF-L1-S10,TL-HVT-052,OP-0038,PP-0005,2026-01-12 07:05:00,2026-01-12 07:05:36,150.0,149.73,-0.27,25.0,36,QualityResult.PASS
POP-00001726,SN-00000432,EXEC-000152,WO-20260112-000152,2,PRESS_FIT_2,PF-L4-S10,TL-ASM-038,OP-0047,PP-0006,2026-01-12 07:05:52,2026-01-12 07:06:28,150.0,147.71,-2.29,25.0,36,QualityResult.PASS
POP-00001727,SN-00000432,EXEC-000152,WO-20260112-000152,3,PRESS_FIT_3,PF-L6-S10,TL-MOT-051,OP-0051,PP-0007,2026-01-12 07:06:47,2026-01-12 07:07:23,150.0,147.54,-2.46,25.0,36,QualityResult.PASS
POP-00001728,SN-00000432,EXEC-000152,WO-20260112-000152,4,PRESS_FIT_4,PF-L5-S10,TL-MOT-015,OP-0043,PP-0008,2026-01-12 07:08:02,2026-01-12 07:08:38,150.0,150.52,0.52,25.0,36,QualityResult.PASS
POP-00001729,SN-00000433,EXEC-000152,WO-20260112-000152,1,PRESS_FIT_1,PF-L2-S10,TL-GBA-049,OP-0010,PP-0005,2026-01-12 07:05:00,2026-01-12 07:05:36,150.0,146.58,-3.42,25.0,36,QualityResult.PASS
POP-00001730,SN-00000433,EXEC-000152,WO-20260112-000152,2,PRESS_FIT_2,PF-L5-S10,TL-VIS-005,OP-0001,PP-0006,2026-01-12 07:05:57,2026-01-12 07:06:33,150.0,147.81,-2.19,25.0,36,QualityResult.PASS
POP-00001731,SN-00000433,EXEC-000152,WO-20260112-000152,3,PRESS_FIT_3,PF-L3-S10,TL-DTA-003,OP-0051,PP-0007,2026-01-12 07:06:45,2026-01-12 07:07:21,150.0,151.2,1.2,25.0,36,QualityResult.PASS
POP-00001732,SN-00000433,EXEC-000152,WO-20260112-000152,4,PRESS_FIT_4,PF-L1-S10,TL-HVT-034,OP-0009,PP-0008,2026-01-12 07:07:38,2026-01-12 07:08:14,150.0,150.29,0.29,25.0,36,QualityResult.PASS
POP-00001733,SN-00000434,EXEC-000153,WO-20260112-000153,1,PRESS_FIT_1,PF-L6-S10,TL-DTA-030,OP-0052,PP-0001,2026-01-12 07:25:00,2026-01-12 07:25:35,145.0,144.3,-0.7,25.0,35,QualityResult.PASS
POP-00001734,SN-00000434,EXEC-000153,WO-20260112-000153,2,PRESS_FIT_2,PF-L5-S10,TL-PKG-045,OP-0035,PP-0002,2026-01-12 07:26:00,2026-01-12 07:26:35,145.0,147.09,2.09,25.0,35,QualityResult.PASS
POP-00001735,SN-00000434,EXEC-000153,WO-20260112-000153,3,PRESS_FIT_3,PF-L4-S10,TL-VIS-005,OP-0041,PP-0003,2026-01-12 07:27:03,2026-01-12 07:27:38,145.0,147.64,2.64,25.0,35,QualityResult.PASS
POP-00001736,SN-00000434,EXEC-000153,WO-20260112-000153,4,PRESS_FIT_4,PF-L1-S10,TL-DTA-039,OP-0033,PP-0004,2026-01-12 07:28:09,2026-01-12 07:28:44,145.0,145.17,0.17,25.0,35,QualityResult.PASS
POP-00001737,SN-00000435,EXEC-000153,WO-20260112-000153,1,PRESS_FIT_1,PF-L1-S10,TL-GBA-004,OP-0006,PP-0001,2026-01-12 07:25:00,2026-01-12 07:25:35,145.0,143.8,-1.2,25.0,35,QualityResult.PASS
POP-00001738,SN-00000435,EXEC-000153,WO-20260112-000153,2,PRESS_FIT_2,PF-L4-S10,TL-PF-001,OP-0060,PP-0002,2026-01-12 07:26:14,2026-01-12 07:26:49,145.0,143.93,-1.07,25.0,35,QualityResult.PASS
POP-00001739,SN-00000435,EXEC-000153,WO-20260112-000153,3,PRESS_FIT_3,PF-L6-S10,TL-PLT-044,OP-0069,PP-0003,2026-01-12 07:27:17,2026-01-12 07:27:52,145.0,143.7,-1.3,25.0,35,QualityResult.PASS
POP-00001740,SN-00000435,EXEC-000153,WO-20260112-000153,4,PRESS_FIT_4,PF-L1-S10,TL-VIS-005,OP-0053,PP-0004,2026-01-12 07:28:11,2026-01-12 07:28:46,145.0,146.54,1.54,25.0,35,QualityResult.PASS
POP-00001741,SN-00000436,EXEC-000153,WO-20260112-000153,1,PRESS_FIT_1,PF-L1-S10,TL-GBA-022,OP-0041,PP-0001,2026-01-12 07:25:00,2026-01-12 07:25:35,145.0,141.69,-3.31,25.0,35,QualityResult.PASS
POP-00001742,SN-00000436,EXEC-000153,WO-20260112-000153,2,PRESS_FIT_2,PF-L3-S10,TL-ASM-011,OP-0071,PP-0002,2026-01-12 07:26:06,2026-01-12 07:26:41,145.0,143.36,-1.64,25.0,35,QualityResult.PASS
POP-00001743,SN-00000436,EXEC-000153,WO-20260112-000153,3,PRESS_FIT_3,PF-L1-S10,TL-GBA-049,OP-0036,PP-0003,2026-01-12 07:27:02,2026-01-12 07:27:37,145.0,142.66,-2.34,25.0,35,QualityResult.PASS
POP-00001744,SN-00000436,EXEC-000153,WO-20260112-000153,4,PRESS_FIT_4,PF-L1-S10,TL-PKG-054,OP-0013,PP-0004,2026-01-12 07:28:00,2026-01-12 07:28:35,145.0,144.27,-0.73,25.0,35,QualityResult.PASS
POP-00001745,SN-00000437,EXEC-000153,WO-20260112-000153,1,PRESS_FIT_1,PF-L1-S10,TL-PLT-017,OP-0033,PP-0001,2026-01-12 07:25:00,2026-01-12 07:25:35,145.0,145.86,0.86,25.0,35,QualityResult.PASS
POP-00001746,SN-00000437,EXEC-000153,WO-20260112-000153,2,PRESS_FIT_2,PF-L6-S10,TL-MOT-033,OP-0028,PP-0002,2026-01-12 07:25:52,2026-01-12 07:26:27,145.0,145.19,0.19,25.0,35,QualityResult.PASS
POP-00001747,SN-00000437,EXEC-000153,WO-20260112-000153,3,PRESS_FIT_3,PF-L4-S10,TL-HVT-034,OP-0047,PP-0003,2026-01-12 07:27:06,2026-01-12 07:27:41,145.0,143.57,-1.43,25.0,35,QualityResult.PASS
POP-00001748,SN-00000437,EXEC-000153,WO-20260112-000153,4,PRESS_FIT_4,PF-L4-S10,TL-DTA-030,OP-0062,PP-0004,2026-01-12 07:28:21,2026-01-12 07:28:56,145.0,142.42,-2.58,25.0,35,QualityResult.PASS
POP-00001749,SN-00000438,EXEC-000154,WO-20260112-000154,1,PRESS_FIT_1,PF-L6-S10,TL-DTA-003,OP-0024,PP-0025,2026-01-12 07:45:00,2026-01-12 07:45:47,170.0,166.73,-3.27,25.0,47,QualityResult.PASS
