serial_number,execution_id,work_order_id,sap_order_number,product_code,product_name,production_line,manufacturing_date,status
SN-00000586,EXEC-000205,WO-20260114-000205,5000000205,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-14 10:45:00,IN_PRODUCTION
SN-00000587,EXEC-000206,WO-20260114-000206,5000000206,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-14 11:05:00,IN_PRODUCTION
SN-00000588,EXEC-000206,WO-20260114-000206,5000000206,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-14 11:05:00,IN_PRODUCTION
SN-00000589,EXEC-000206,WO-20260114-000206,5000000206,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-14 11:05:00,IN_PRODUCTION
SN-00000590,EXEC-000206,WO-20260114-000206,5000000206,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-14 11:05:00,IN_PRODUCTION
SN-00000591,EXEC-000206,WO-20260114-000206,5000000206,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-14 11:05:00,IN_PRODUCTION
SN-00000592,EXEC-000207,WO-20260114-000207,5000000207,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-03,2026-01-14 11:25:00,IN_PRODUCTION
SN-00000593,EXEC-000207,WO-20260114-000207,5000000207,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-03,2026-01-14 11:25:00,IN_PRODUCTION
SN-00000594,EXEC-000208,WO-20260114-000208,5000000208,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-04,2026-01-14 11:45:00,IN_PRODUCTION
SN-00000595,EXEC-000209,WO-20260114-000209,5000000209,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-05,2026-01-14 12:05:00,IN_PRODUCTION
SN-00000596,EXEC-000210,WO-20260114-000210,5000000210,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-06,2026-01-14 12:25:00,IN_PRODUCTION
SN-00000597,EXEC-000210,WO-20260114-000210,5000000210,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-06,2026-01-14 12:25:00,IN_PRODUCTION
SN-00000598,EXEC-000210,WO-20260114-000210,5000000210,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-06,2026-01-14 12:25:00,IN_PRODUCTION
SN-00000599,EXEC-000211,WO-20260115-000211,5000000211,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-01,2026-01-15 06:45:00,IN_PRODUCTION
SN-00000600,EXEC-000211,WO-20260115-000211,5000000211,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-01,2026-01-15 06:45:00,IN_PRODUCTION
SN-00000601,EXEC-000212,WO-20260115-000212,5000000212,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-02,2026-01-15 07:05:00,IN_PRODUCTION
SN-00000602,EXEC-000212,WO-20260115-000212,5000000212,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-02,2026-01-15 07:05:00,IN_PRODUCTION
SN-00000603,EXEC-000213,WO-20260115-000213,5000000213,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-15 07:25:00,IN_PRODUCTION
SN-00000604,EXEC-000213,WO-20260115-000213,5000000213,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-15 07:25:00,IN_PRODUCTION
SN-00000605,EXEC-000213,WO-20260115-000213,5000000213,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-15 07:25:00,IN_PRODUCTION
SN-00000606,EXEC-000214,WO-20260115-000214,5000000214,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-15 07:45:00,IN_PRODUCTION
SN-00000607,EXEC-000214,WO-20260115-000214,5000000214,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-15 07:45:00,IN_PRODUCTION
SN-00000608,EXEC-000214,WO-20260115-000214,5000000214,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-15 07:45:00,IN_PRODUCTION
SN-00000609,EXEC-000215,WO-20260115-000215,5000000215,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-15 08:05:00,IN_PRODUCTION
SN-00000610,EXEC-000215,WO-20260115-000215,5000000215,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-15 08:05:00,IN_PRODUCTION
SN-00000611,EXEC-000216,WO-20260115-000216,5000000216,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-06,2026-01-15 08:25:00,IN_PRODUCTION
SN-00000612,EXEC-000217,WO-20260115-000217,5000000217,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-15 08:45:00,IN_PRODUCTION
SN-00000613,EXEC-000217,WO-20260115-000217,5000000217,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-15 08:45:00,IN_PRODUCTION
SN-00000614,EXEC-000217,WO-20260115-000217,5000000217,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-15 08:45:00,IN_PRODUCTION
SN-00000615,EXEC-000218,WO-20260115-000218,5000000218,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-02,2026-01-15 09:05:00,IN_PRODUCTION
SN-00000616,EXEC-000218,WO-20260115-000218,5000000218,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-02,2026-01-15 09:05:00,IN_PRODUCTION
SN-00000617,EXEC-000219,WO-20260115-000219,5000000219,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-15 09:25:00,IN_PRODUCTION
SN-00000618,EXEC-000219,WO-20260115-000219,5000000219,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-15 09:25:00,IN_PRODUCTION
SN-00000619,EXEC-000220,WO-20260115-000220,5000000220,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-04,2026-01-15 09:45:00,IN_PRODUCTION
SN-00000620,EXEC-000220,WO-20260115-000220,5000000220,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-04,2026-01-15 09:45:00,IN_PRODUCTION
SN-00000621,EXEC-000221,WO-20260115-000221,5000000221,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 10:05:00,IN_PRODUCTION
SN-00000622,EXEC-000221,WO-20260115-000221,5000000221,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 10:05:00,IN_PRODUCTION
SN-00000623,EXEC-000221,WO-20260115-000221,5000000221,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 10:05:00,IN_PRODUCTION
SN-00000624,EXEC-000221,WO-20260115-000221,5000000221,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 10:05:00,IN_PRODUCTION
SN-00000625,EXEC-000222,WO-20260115-000222,5000000222,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-15 10:25:00,IN_PRODUCTION
SN-00000626,EXEC-000222,WO-20260115-000222,5000000222,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-15 10:25:00,IN_PRODUCTION
SN-00000627,EXEC-000223,WO-20260115-000223,5000000223,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-15 10:45:00,IN_PRODUCTION
SN-00000628,EXEC-000223,WO-20260115-000223,5000000223,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-15 10:45:00,IN_PRODUCTION
SN-00000629,EXEC-000223,WO-20260115-000223,5000000223,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-15 10:45:00,IN_PRODUCTION
SN-00000630,EXEC-000223,WO-20260115-000223,5000000223,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-15 10:45:00,IN_PRODUCTION
SN-00000631,EXEC-000223,WO-20260115-000223,5000000223,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-15 10:45:00,IN_PRODUCTION
SN-00000632,EXEC-000224,WO-20260115-000224,5000000224,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-02,2026-01-15 11:05:00,IN_PRODUCTION
SN-00000633,EXEC-000224,WO-20260115-000224,5000000224,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-02,2026-01-15 11:05:00,IN_PRODUCTION
SN-00000634,EXEC-000225,WO-20260115-000225,5000000225,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-15 11:25:00,IN_PRODUCTION
SN-00000635,EXEC-000225,WO-20260115-000225,5000000225,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-15 11:25:00,IN_PRODUCTION
SN-00000636,EXEC-000225,WO-20260115-000225,5000000225,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-15 11:25:00,IN_PRODUCTION
SN-00000637,EXEC-000226,WO-20260115-000226,5000000226,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-15 11:45:00,IN_PRODUCTION
SN-00000638,EXEC-000226,WO-20260115-000226,5000000226,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-15 11:45:00,IN_PRODUCTION
SN-00000639,EXEC-000226,WO-20260115-000226,5000000226,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-15 11:45:00,IN_PRODUCTION
SN-00000640,EXEC-000227,WO-20260115-000227,5000000227,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 12:05:00,IN_PRODUCTION
SN-00000641,EXEC-000227,WO-20260115-000227,5000000227,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 12:05:00,IN_PRODUCTION
SN-00000642,EXEC-000227,WO-20260115-000227,5000000227,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 12:05:00,IN_PRODUCTION
SN-00000643,EXEC-000227,WO-20260115-000227,5000000227,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 12:05:00,IN_PRODUCTION
SN-00000644,EXEC-000228,WO-20260115-000228,5000000228,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-15 12:25:00,IN_PRODUCTION
SN-00000645,EXEC-000228,WO-20260115-000228,5000000228,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-15 12:25:00,IN_PRODUCTION
SN-00000646,EXEC-000229,WO-20260115-000229,5000000229,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-15 12:45:00,IN_PRODUCTION
SN-00000647,EXEC-000229,WO-20260115-000229,5000000229,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-15 12:45:00,IN_PRODUCTION
SN-00000648,EXEC-000229,WO-20260115-000229,5000000229,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-15 12:45:00,IN_PRODUCTION
SN-00000649,EXEC-000229,WO-20260115-000229,5000000229,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-15 12:45:00,IN_PRODUCTION
SN-00000650,EXEC-000230,WO-20260115-000230,5000000230,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-15 13:05:00,IN_PRODUCTION
SN-00000651,EXEC-000230,WO-20260115-000230,5000000230,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-15 13:05:00,IN_PRODUCTION
SN-00000652,EXEC-000230,WO-20260115-000230,5000000230,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-15 13:05:00,IN_PRODUCTION
SN-00000653,EXEC-000230,WO-20260115-000230,5000000230,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-15 13:05:00,IN_PRODUCTION
SN-00000654,EXEC-000231,WO-20260115-000231,5000000231,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-15 13:25:00,IN_PRODUCTION
SN-00000655,EXEC-000231,WO-20260115-000231,5000000231,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-15 13:25:00,IN_PRODUCTION
SN-00000656,EXEC-000231,WO-20260115-000231,5000000231,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-15 13:25:00,IN_PRODUCTION
SN-00000657,EXEC-000232,WO-20260115-000232,5000000232,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-04,2026-01-15 13:45:00,IN_PRODUCTION
SN-00000658,EXEC-000232,WO-20260115-000232,5000000232,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-04,2026-01-15 13:45:00,IN_PRODUCTION
SN-00000659,EXEC-000233,WO-20260115-000233,5000000233,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 14:05:00,IN_PRODUCTION
SN-00000660,EXEC-000233,WO-20260115-000233,5000000233,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 14:05:00,IN_PRODUCTION
SN-00000661,EXEC-000233,WO-20260115-000233,5000000233,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-15 14:05:00,IN_PRODUCTION
SN-00000662,EXEC-000234,WO-20260115-000234,5000000234,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-15 14:25:00,IN_PRODUCTION
SN-00000663,EXEC-000234,WO-20260115-000234,5000000234,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-15 14:25:00,IN_PRODUCTION
SN-00000664,EXEC-000234,WO-20260115-000234,5000000234,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-15 14:25:00,IN_PRODUCTION
SN-00000665,EXEC-000235,WO-20260116-000235,5000000235,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-16 06:45:00,IN_PRODUCTION
SN-00000666,EXEC-000235,WO-20260116-000235,5000000235,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-16 06:45:00,IN_PRODUCTION
SN-00000667,EXEC-000235,WO-20260116-000235,5000000235,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-16 06:45:00,IN_PRODUCTION
SN-00000668,EXEC-000236,WO-20260116-000236,5000000236,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-16 07:05:00,IN_PRODUCTION
SN-00000669,EXEC-000237,WO-20260116-000237,5000000237,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-16 07:25:00,IN_PRODUCTION
SN-00000670,EXEC-000237,WO-20260116-000237,5000000237,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-16 07:25:00,IN_PRODUCTION
SN-00000671,EXEC-000237,WO-20260116-000237,5000000237,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-16 07:25:00,IN_PRODUCTION
SN-00000672,EXEC-000238,WO-20260116-000238,5000000238,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-16 07:45:00,IN_PRODUCTION
SN-00000673,EXEC-000238,WO-20260116-000238,5000000238,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-16 07:45:00,IN_PRODUCTION
SN-00000674,EXEC-000239,WO-20260116-000239,5000000239,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-05,2026-01-16 08:05:00,IN_PRODUCTION
SN-00000675,EXEC-000240,WO-20260116-000240,5000000240,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-16 08:25:00,IN_PRODUCTION
SN-00000676,EXEC-000240,WO-20260116-000240,5000000240,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-16 08:25:00,IN_PRODUCTION
SN-00000677,EXEC-000241,WO-20260116-000241,5000000241,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-01,2026-01-16 08:45:00,IN_PRODUCTION
SN-00000678,EXEC-000242,WO-20260116-000242,5000000242,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-02,2026-01-16 09:05:00,IN_PRODUCTION
SN-00000679,EXEC-000242,WO-20260116-000242,5000000242,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-02,2026-01-16 09:05:00,IN_PRODUCTION
SN-00000680,EXEC-000242,WO-20260116-000242,5000000242,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-02,2026-01-16 09:05:00,IN_PRODUCTION
SN-00000681,EXEC-000243,WO-20260116-000243,5000000243,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-16 09:25:00,IN_PRODUCTION
SN-00000682,EXEC-000243,WO-20260116-000243,5000000243,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-16 09:25:00,IN_PRODUCTION
SN-00000683,EXEC-000243,WO-20260116-000243,5000000243,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-16 09:25:00,IN_PRODUCTION
SN-00000684,EXEC-000243,WO-20260116-000243,5000000243,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-16 09:25:00,IN_PRODUCTION
SN-00000685,EXEC-000243,WO-20260116-000243,5000000243,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-16 09:25:00,IN_PRODUCTION
SN-00000686,EXEC-000244,WO-20260116-000244,5000000244,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-16 09:45:00,IN_PRODUCTION
SN-00000687,EXEC-000244,WO-20260116-000244,5000000244,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-16 09:45:00,IN_PRODUCTION
SN-00000688,EXEC-000245,WO-20260116-000245,5000000245,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-16 10:05:00,IN_PRODUCTION
SN-00000689,EXEC-000245,WO-20260116-000245,5000000245,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-16 10:05:00,IN_PRODUCTION
SN-00000690,EXEC-000245,WO-20260116-000245,5000000245,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-16 10:05:00,IN_PRODUCTION
SN-00000691,EXEC-000246,WO-20260116-000246,5000000246,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-16 10:25:00,IN_PRODUCTION
SN-00000692,EXEC-000246,WO-20260116-000246,5000000246,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-16 10:25:00,IN_PRODUCTION
SN-00000693,EXEC-000246,WO-20260116-000246,5000000246,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-16 10:25:00,IN_PRODUCTION
SN-00000694,EXEC-000247,WO-20260116-000247,5000000247,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-16 10:45:00,IN_PRODUCTION
SN-00000695,EXEC-000247,WO-20260116-000247,5000000247,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-16 10:45:00,IN_PRODUCTION
SN-00000696,EXEC-000248,WO-20260116-000248,5000000248,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-16 11:05:00,IN_PRODUCTION
SN-00000697,EXEC-000248,WO-20260116-000248,5000000248,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-16 11:05:00,IN_PRODUCTION
SN-00000698,EXEC-000248,WO-20260116-000248,5000000248,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-16 11:05:00,IN_PRODUCTION
SN-00000699,EXEC-000249,WO-20260116-000249,5000000249,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-16 11:25:00,IN_PRODUCTION
SN-00000700,EXEC-000249,WO-20260116-000249,5000000249,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-16 11:25:00,IN_PRODUCTION
SN-00000701,EXEC-000249,WO-20260116-000249,5000000249,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-16 11:25:00,IN_PRODUCTION
SN-00000702,EXEC-000250,WO-20260116-000250,5000000250,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-16 11:45:00,IN_PRODUCTION
SN-00000703,EXEC-000250,WO-20260116-000250,5000000250,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-16 11:45:00,IN_PRODUCTION
SN-00000704,EXEC-000250,WO-20260116-000250,5000000250,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-16 11:45:00,IN_PRODUCTION
SN-00000705,EXEC-000251,WO-20260116-000251,5000000251,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-16 12:05:00,IN_PRODUCTION
SN-00000706,EXEC-000251,WO-20260116-000251,5000000251,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-16 12:05:00,IN_PRODUCTION
SN-00000707,EXEC-000252,WO-20260116-000252,5000000252,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-16 12:25:00,IN_PRODUCTION
SN-00000708,EXEC-000252,WO-20260116-000252,5000000252,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-16 12:25:00,IN_PRODUCTION
SN-00000709,EXEC-000252,WO-20260116-000252,5000000252,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-16 12:25:00,IN_PRODUCTION
SN-00000710,EXEC-000252,WO-20260116-000252,5000000252,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-16 12:25:00,IN_PRODUCTION
SN-00000711,EXEC-000252,WO-20260116-000252,5000000252,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-16 12:25:00,IN_PRODUCTION
SN-00000712,EXEC-000253,WO-20260116-000253,5000000253,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-01,2026-01-16 12:45:00,IN_PRODUCTION
SN-00000713,EXEC-000254,WO-20260116-000254,5000000254,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-02,2026-01-16 13:05:00,IN_PRODUCTION
SN-00000714,EXEC-000255,WO-20260116-000255,5000000255,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-16 13:25:00,IN_PRODUCTION
SN-00000715,EXEC-000255,WO-20260116-000255,5000000255,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-16 13:25:00,IN_PRODUCTION
SN-00000716,EXEC-000255,WO-20260116-000255,5000000255,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-16 13:25:00,IN_PRODUCTION
SN-00000717,EXEC-000255,WO-20260116-000255,5000000255,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-16 13:25:00,IN_PRODUCTION
SN-00000718,EXEC-000256,WO-20260116-000256,5000000256,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-16 13:45:00,IN_PRODUCTION
SN-00000719,EXEC-000256,WO-20260116-000256,5000000256,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-16 13:45:00,IN_PRODUCTION
SN-00000720,EXEC-000256,WO-20260116-000256,5000000256,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-16 13:45:00,IN_PRODUCTION
SN-00000721,EXEC-000257,WO-20260117-000257,5000000257,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-05,2026-01-17 06:45:00,IN_PRODUCTION
SN-00000722,EXEC-000257,WO-20260117-000257,5000000257,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-05,2026-01-17 06:45:00,IN_PRODUCTION
SN-00000723,EXEC-000257,WO-20260117-000257,5000000257,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-05,2026-01-17 06:45:00,IN_PRODUCTION
SN-00000724,EXEC-000258,WO-20260117-000258,5000000258,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-17 07:05:00,IN_PRODUCTION
SN-00000725,EXEC-000258,WO-20260117-000258,5000000258,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-17 07:05:00,IN_PRODUCTION
SN-00000726,EXEC-000258,WO-20260117-000258,5000000258,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-17 07:05:00,IN_PRODUCTION
SN-00000727,EXEC-000259,WO-20260117-000259,5000000259,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-17 07:25:00,IN_PRODUCTION
SN-00000728,EXEC-000259,WO-20260117-000259,5000000259,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-17 07:25:00,IN_PRODUCTION
SN-00000729,EXEC-000259,WO-20260117-000259,5000000259,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-17 07:25:00,IN_PRODUCTION
SN-00000730,EXEC-000260,WO-20260117-000260,5000000260,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-02,2026-01-17 07:45:00,IN_PRODUCTION
SN-00000731,EXEC-000260,WO-20260117-000260,5000000260,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-02,2026-01-17 07:45:00,IN_PRODUCTION
SN-00000732,EXEC-000261,WO-20260117-000261,5000000261,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-17 08:05:00,IN_PRODUCTION
SN-00000733,EXEC-000261,WO-20260117-000261,5000000261,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-17 08:05:00,IN_PRODUCTION
SN-00000734,EXEC-000261,WO-20260117-000261,5000000261,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-03,2026-01-17 08:05:00,IN_PRODUCTION
SN-00000735,EXEC-000262,WO-20260117-000262,5000000262,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-17 08:25:00,IN_PRODUCTION
SN-00000736,EXEC-000262,WO-20260117-000262,5000000262,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-17 08:25:00,IN_PRODUCTION
SN-00000737,EXEC-000263,WO-20260117-000263,5000000263,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-05,2026-01-17 08:45:00,IN_PRODUCTION
SN-00000738,EXEC-000264,WO-20260117-000264,5000000264,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-17 09:05:00,IN_PRODUCTION
SN-00000739,EXEC-000264,WO-20260117-000264,5000000264,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-17 09:05:00,IN_PRODUCTION
SN-00000740,EXEC-000265,WO-20260117-000265,5000000265,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-01,2026-01-17 09:25:00,IN_PRODUCTION
SN-00000741,EXEC-000265,WO-20260117-000265,5000000265,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-01,2026-01-17 09:25:00,IN_PRODUCTION
SN-00000742,EXEC-000266,WO-20260117-000266,5000000266,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-17 09:45:00,IN_PRODUCTION
SN-00000743,EXEC-000267,WO-20260117-000267,5000000267,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-17 10:05:00,IN_PRODUCTION
SN-00000744,EXEC-000267,WO-20260117-000267,5000000267,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-17 10:05:00,IN_PRODUCTION
