scan_id,serial_number,execution_id,product_code,material_number,batch_number,supplier,scan_timestamp,scan_status
SCAN-00000646,SN-00000646,EXEC-000229,GIS-145-4000,MAT-00000646,BATCH-77176,Mitsubishi Electric,2026-01-15 12:07:00,SUCCESS
SCAN-00000647,SN-00000647,EXEC-000229,GIS-145-4000,MAT-00000647,BATCH-84626,Schneider Electric,2026-01-15 12:05:00,SUCCESS
SCAN-00000648,SN-00000648,EXEC-000229,GIS-145-4000,MAT-00000648,BATCH-58966,Schneider Electric,2026-01-15 12:33:00,SUCCESS
SCAN-00000649,SN-00000649,EXEC-000229,GIS-145-4000,MAT-00000649,BATCH-26307,Schneider Electric,2026-01-15 12:02:00,SUCCESS
SCAN-00000650,SN-00000650,EXEC-000230,GIS-072-3150,MAT-00000650,BATCH-49922,Siemens Energy,2026-01-15 12:40:00,SUCCESS
SCAN-00000651,SN-00000651,EXEC-000230,GIS-072-3150,MAT-00000651,BATCH-13552,Schneider Electric,2026-01-15 12:39:00,SUCCESS
SCAN-00000652,SN-00000652,EXEC-000230,GIS-072-3150,MAT-00000652,BATCH-79870,ABB,2026-01-15 12:49:00,SUCCESS
SCAN-00000653,SN-00000653,EXEC-000230,GIS-072-3150,MAT-00000653,BATCH-27366,Mitsubishi Electric,2026-01-15 12:46:00,SUCCESS
SCAN-00000654,SN-00000654,EXEC-000231,GIS-170-4000,MAT-00000654,BATCH-46292,Schneider Electric,2026-01-15 12:43:00,SUCCESS
SCAN-00000655,SN-00000655,EXEC-000231,GIS-170-4000,MAT-00000655,BATCH-78832,Siemens Energy,2026-01-15 13:06:00,SUCCESS
SCAN-00000656,SN-00000656,EXEC-000231,GIS-170-4000,MAT-00000656,BATCH-77833,Mitsubishi Electric,2026-01-15 13:09:00,SUCCESS
SCAN-00000657,SN-00000657,EXEC-000232,GIS-300-4000,MAT-00000657,BATCH-61217,ABB,2026-01-15 13:09:00,SUCCESS
SCAN-00000658,SN-00000658,EXEC-000232,GIS-300-4000,MAT-00000658,BATCH-53844,Hitachi Energy,2026-01-15 13:19:00,SUCCESS
SCAN-00000659,SN-00000659,EXEC-000233,GIS-072-3150,MAT-00000659,BATCH-25908,Mitsubishi Electric,2026-01-15 13:39:00,SUCCESS
SCAN-00000660,SN-00000660,EXEC-000233,GIS-072-3150,MAT-00000660,BATCH-10487,Mitsubishi Electric,2026-01-15 13:37:00,SUCCESS
SCAN-00000661,SN-00000661,EXEC-000233,GIS-072-3150,MAT-00000661,BATCH-61433,Siemens Energy,2026-01-15 13:45:00,SUCCESS
SCAN-00000662,SN-00000662,EXEC-000234,GIS-072-2500,MAT-00000662,BATCH-21524,ABB,2026-01-15 14:12:00,SUCCESS
SCAN-00000663,SN-00000663,EXEC-000234,GIS-072-2500,MAT-00000663,BATCH-49608,Siemens Energy,2026-01-15 13:42:00,SUCCESS
SCAN-00000664,SN-00000664,EXEC-000234,GIS-072-2500,MAT-00000664,BATCH-40318,Mitsubishi Electric,2026-01-15 14:19:00,SUCCESS
SCAN-00000665,SN-00000665,EXEC-000235,GIS-072-3150,MAT-00000665,BATCH-84409,Mitsubishi Electric,2026-01-16 06:00:00,SUCCESS
SCAN-00000666,SN-00000666,EXEC-000235,GIS-072-3150,MAT-00000666,BATCH-52353,Hitachi Energy,2026-01-16 06:07:00,SUCCESS
SCAN-00000667,SN-00000667,EXEC-000235,GIS-072-3150,MAT-00000667,BATCH-53696,ABB,2026-01-16 06:26:00,SUCCESS
SCAN-00000668,SN-00000668,EXEC-000236,GIS-245-4000,MAT-00000668,BATCH-94215,Schneider Electric,2026-01-16 06:44:00,SUCCESS
SCAN-00000669,SN-00000669,EXEC-000237,GIS-170-4000,MAT-00000669,BATCH-71435,Mitsubishi Electric,2026-01-16 07:05:00,SUCCESS
SCAN-00000670,SN-00000670,EXEC-000237,GIS-170-4000,MAT-00000670,BATCH-52437,Schneider Electric,2026-01-16 06:47:00,SUCCESS
SCAN-00000671,SN-00000671,EXEC-000237,GIS-170-4000,MAT-00000671,BATCH-61870,ABB,2026-01-16 07:16:00,SUCCESS
SCAN-00000672,SN-00000672,EXEC-000238,GIS-145-3150,MAT-00000672,BATCH-96125,Siemens Energy,2026-01-16 07:01:00,SUCCESS
SCAN-00000673,SN-00000673,EXEC-000238,GIS-145-3150,MAT-00000673,BATCH-45514,Siemens Energy,2026-01-16 07:30:00,SUCCESS
SCAN-00000674,SN-00000674,EXEC-000239,GIS-300-4000,MAT-00000674,BATCH-84980,Siemens Energy,2026-01-16 07:44:00,SUCCESS
SCAN-00000675,SN-00000675,EXEC-000240,GIS-145-3150,MAT-00000675,BATCH-75754,Mitsubishi Electric,2026-01-16 08:15:00,SUCCESS
SCAN-00000676,SN-00000676,EXEC-000240,GIS-145-3150,MAT-00000676,BATCH-78050,Schneider Electric,2026-01-16 08:01:00,SUCCESS
SCAN-00000677,SN-00000677,EXEC-000241,GIS-245-3150,MAT-00000677,BATCH-39906,Siemens Energy,2026-01-16 08:39:00,SUCCESS
SCAN-00000678,SN-00000678,EXEC-000242,GIS-170-4000,MAT-00000678,BATCH-91947,ABB,2026-01-16 08:39:00,SUCCESS
SCAN-00000679,SN-00000679,EXEC-000242,GIS-170-4000,MAT-00000679,BATCH-17899,Hitachi Energy,2026-01-16 08:58:00,SUCCESS
SCAN-00000680,SN-00000680,EXEC-000242,GIS-170-4000,MAT-00000680,BATCH-90006,Siemens Energy,2026-01-16 08:52:00,SUCCESS
SCAN-00000681,SN-00000681,EXEC-000243,GIS-072-3150,MAT-00000681,BATCH-24064,Siemens Energy,2026-01-16 09:07:00,SUCCESS
SCAN-00000682,SN-00000682,EXEC-000243,GIS-072-3150,MAT-00000682,BATCH-16201,Hitachi Energy,2026-01-16 08:54:00,SUCCESS
SCAN-00000683,SN-00000683,EXEC-000243,GIS-072-3150,MAT-00000683,BATCH-35615,Mitsubishi Electric,2026-01-16 08:40:00,SUCCESS
SCAN-00000684,SN-00000684,EXEC-000243,GIS-072-3150,MAT-00000684,BATCH-99862,Schneider Electric,2026-01-16 09:13:00,SUCCESS
SCAN-00000685,SN-00000685,EXEC-000243,GIS-072-3150,MAT-00000685,BATCH-99658,Schneider Electric,2026-01-16 08:57:00,SUCCESS
SCAN-00000686,SN-00000686,EXEC-000244,GIS-170-4000,MAT-00000686,BATCH-16660,Hitachi Energy,2026-01-16 09:02:00,SUCCESS
SCAN-00000687,SN-00000687,EXEC-000244,GIS-170-4000,MAT-00000687,BATCH-61955,Siemens Energy,2026-01-16 09:15:00,SUCCESS
SCAN-00000688,SN-00000688,EXEC-000245,GIS-145-3150,MAT-00000688,BATCH-85636,Hitachi Energy,2026-01-16 09:26:00,SUCCESS
SCAN-00000689,SN-00000689,EXEC-000245,GIS-145-3150,MAT-00000689,BATCH-59960,Mitsubishi Electric,2026-01-16 09:30:00,SUCCESS
SCAN-00000690,SN-00000690,EXEC-000245,GIS-145-3150,MAT-00000690,BATCH-81258,Siemens Energy,2026-01-16 09:27:00,SUCCESS
SCAN-00000691,SN-00000691,EXEC-000246,GIS-170-4000,MAT-00000691,BATCH-64226,Hitachi Energy,2026-01-16 10:19:00,SUCCESS
SCAN-00000692,SN-00000692,EXEC-000246,GIS-170-4000,MAT-00000692,BATCH-15566,ABB,2026-01-16 09:54:00,SUCCESS
SCAN-00000693,SN-00000693,EXEC-000246,GIS-170-4000,MAT-00000693,BATCH-65722,Schneider Electric,2026-01-16 09:45:00,SUCCESS
SCAN-00000694,SN-00000694,EXEC-000247,GIS-170-4000,MAT-00000694,BATCH-27559,Siemens Energy,2026-01-16 10:07:00,SUCCESS
SCAN-00000695,SN-00000695,EXEC-000247,GIS-170-4000,MAT-00000695,BATCH-54483,Mitsubishi Electric,2026-01-16 10:19:00,SUCCESS
SCAN-00000696,SN-00000696,EXEC-000248,GIS-072-3150,MAT-00000696,BATCH-16244,Hitachi Energy,2026-01-16 10:52:00,SUCCESS
SCAN-00000697,SN-00000697,EXEC-000248,GIS-072-3150,MAT-00000697,BATCH-62767,Hitachi Energy,2026-01-16 10:25:00,SUCCESS
SCAN-00000698,SN-00000698,EXEC-000248,GIS-072-3150,MAT-00000698,BATCH-33309,Mitsubishi Electric,2026-01-16 11:00:00,SUCCESS
SCAN-00000699,SN-00000699,EXEC-000249,GIS-072-2500,MAT-00000699,BATCH-87176,Mitsubishi Electric,2026-01-16 10:42:00,SUCCESS
SCAN-00000700,SN-00000700,EXEC-000249,GIS-072-2500,MAT-00000700,BATCH-98742,Mitsubishi Electric,2026-01-16 11:12:00,SUCCESS
SCAN-00000701,SN-00000701,EXEC-000249,GIS-072-2500,MAT-00000701,BATCH-48484,Mitsubishi Electric,2026-01-16 10:45:00,SUCCESS
SCAN-00000702,SN-00000702,EXEC-000250,GIS-072-2500,MAT-00000702,BATCH-10381,Mitsubishi Electric,2026-01-16 11:04:00,SUCCESS
SCAN-00000703,SN-00000703,EXEC-000250,GIS-072-2500,MAT-00000703,BATCH-36769,Schneider Electric,2026-01-16 11:07:00,SUCCESS
SCAN-00000704,SN-00000704,EXEC-000250,GIS-072-2500,MAT-00000704,BATCH-52411,Hitachi Energy,2026-01-16 11:20:00,SUCCESS
SCAN-00000705,SN-00000705,EXEC-000251,GIS-245-3150,MAT-00000705,BATCH-85446,ABB,2026-01-16 11:57:00,SUCCESS
SCAN-00000706,SN-00000706,EXEC-000251,GIS-245-3150,MAT-00000706,BATCH-89008,Schneider Electric,2026-01-16 11:26:00,SUCCESS
SCAN-00000707,SN-00000707,EXEC-000252,GIS-072-3150,MAT-00000707,BATCH-98360,Hitachi Energy,2026-01-16 12:16:00,SUCCESS
SCAN-00000708,SN-00000708,EXEC-000252,GIS-072-3150,MAT-00000708,BATCH-39261,Hitachi Energy,2026-01-16 12:03:00,SUCCESS
SCAN-00000709,SN-00000709,EXEC-000252,GIS-072-3150,MAT-00000709,BATCH-14399,Siemens Energy,2026-01-16 11:42:00,SUCCESS
SCAN-00000710,SN-00000710,EXEC-000252,GIS-072-3150,MAT-00000710,BATCH-19277,ABB,2026-01-16 12:18:00,SUCCESS
SCAN-00000711,SN-00000711,EXEC-000252,GIS-072-3150,MAT-00000711,BATCH-36997,Siemens Energy,2026-01-16 11:59:00,SUCCESS
SCAN-00000712,SN-00000712,EXEC-000253,GIS-300-4000,MAT-00000712,BATCH-74904,Schneider Electric,2026-01-16 12:27:00,SUCCESS
SCAN-00000713,SN-00000713,EXEC-000254,GIS-420-5000,MAT-00000713,BATCH-80800,Schneider Electric,2026-01-16 12:32:00,SUCCESS
SCAN-00000714,SN-00000714,EXEC-000255,GIS-145-4000,MAT-00000714,BATCH-26278,Mitsubishi Electric,2026-01-16 13:02:00,SUCCESS
SCAN-00000715,SN-00000715,EXEC-000255,GIS-145-4000,MAT-00000715,BATCH-65738,Hitachi Energy,2026-01-16 13:13:00,SUCCESS
SCAN-00000716,SN-00000716,EXEC-000255,GIS-145-4000,MAT-00000716,BATCH-87246,Siemens Energy,2026-01-16 12:54:00,SUCCESS
SCAN-00000717,SN-00000717,EXEC-000255,GIS-145-4000,MAT-00000717,BATCH-63227,Siemens Energy,2026-01-16 12:59:00,SUCCESS
SCAN-00000718,SN-00000718,EXEC-000256,GIS-072-3150,MAT-00000718,BATCH-19149,Siemens Energy,2026-01-16 13:34:00,SUCCESS
SCAN-00000719,SN-00000719,EXEC-000256,GIS-072-3150,MAT-00000719,BATCH-71714,Schneider Electric,2026-01-16 13:06:00,SUCCESS
SCAN-00000720,SN-00000720,EXEC-000256,GIS-072-3150,MAT-00000720,BATCH-48042,Schneider Electric,2026-01-16 13:08:00,SUCCESS
SCAN-00000721,SN-00000721,EXEC-000257,GIS-245-4000,MAT-00000721,BATCH-98449,Schneider Electric,2026-01-17 06:24:00,SUCCESS
SCAN-00000722,SN-00000722,EXEC-000257,GIS-245-4000,MAT-00000722,BATCH-48103,Mitsubishi Electric,2026-01-17 06:34:00,SUCCESS
SCAN-00000723,SN-00000723,EXEC-000257,GIS-245-4000,MAT-00000723,BATCH-90562,Hitachi Energy,2026-01-17 06:19:00,SUCCESS
SCAN-00000724,SN-00000724,EXEC-000258,GIS-170-4000,MAT-00000724,BATCH-69428,ABB,2026-01-17 06:57:00,SUCCESS
SCAN-00000725,SN-00000725,EXEC-000258,GIS-170-4000,MAT-00000725,BATCH-93980,Mitsubishi Electric,2026-01-17 06:30:00,SUCCESS
SCAN-00000726,SN-00000726,EXEC-000258,GIS-170-4000,MAT-00000726,BATCH-86806,Mitsubishi Electric,2026-01-17 06:48:00,SUCCESS
SCAN-00000727,SN-00000727,EXEC-000259,GIS-145-4000,MAT-00000727,BATCH-74914,Hitachi Energy,2026-01-17 06:56:00,SUCCESS
SCAN-00000728,SN-00000728,EXEC-000259,GIS-145-4000,MAT-00000728,BATCH-23603,Mitsubishi Electric,2026-01-17 06:46:00,SUCCESS
SCAN-00000729,SN-00000729,EXEC-000259,GIS-145-4000,MAT-00000729,BATCH-85282,Schneider Electric,2026-01-17 07:20:00,SUCCESS
SCAN-00000730,SN-00000730,EXEC-000260,GIS-420-5000,MAT-00000730,BATCH-43417,Hitachi Energy,2026-01-17 07:24:00,SUCCESS
SCAN-00000731,SN-00000731,EXEC-000260,GIS-420-5000,MAT-00000731,BATCH-91872,Hitachi Energy,2026-01-17 07:02:00,SUCCESS
SCAN-00000732,SN-00000732,EXEC-000261,GIS-170-4000,MAT-00000732,BATCH-11900,Mitsubishi Electric,2026-01-17 07:45:00,SUCCESS
SCAN-00000733,SN-00000733,EXEC-000261,GIS-170-4000,MAT-00000733,BATCH-91080,Siemens Energy,2026-01-17 07:30:00,SUCCESS
SCAN-00000734,SN-00000734,EXEC-000261,GIS-170-4000,MAT-00000734,BATCH-47043,ABB,2026-01-17 07:59:00,SUCCESS
SCAN-00000735,SN-00000735,EXEC-000262,GIS-170-4000,MAT-00000735,BATCH-99578,Schneider Electric,2026-01-17 07:45:00,SUCCESS
SCAN-00000736,SN-00000736,EXEC-000262,GIS-170-4000,MAT-00000736,BATCH-25198,Hitachi Energy,2026-01-17 07:42:00,SUCCESS
SCAN-00000737,SN-00000737,EXEC-000263,GIS-550-5000,MAT-00000737,BATCH-18849,ABB,2026-01-17 08:17:00,SUCCESS
SCAN-00000738,SN-00000738,EXEC-000264,GIS-170-4000,MAT-00000738,BATCH-28929,ABB,2026-01-17 08:57:00,SUCCESS
SCAN-00000739,SN-00000739,EXEC-000264,GIS-170-4000,MAT-00000739,BATCH-49065,Mitsubishi Electric,2026-01-17 08:24:00,SUCCESS
SCAN-00000740,SN-00000740,EXEC-000265,GIS-245-3150,MAT-00000740,BATCH-35374,Hitachi Energy,2026-01-17 09:15:00,SUCCESS
SCAN-00000741,SN-00000741,EXEC-000265,GIS-245-3150,MAT-00000741,BATCH-45888,Siemens Energy,2026-01-17 08:42:00,SUCCESS
SCAN-00000742,SN-00000742,EXEC-000266,GIS-245-4000,MAT-00000742,BATCH-24849,Mitsubishi Electric,2026-01-17 09:10:00,SUCCESS
SCAN-00000743,SN-00000743,EXEC-000267,GIS-245-3150,MAT-00000743,BATCH-77399,Schneider Electric,2026-01-17 09:21:00,SUCCESS
SCAN-00000744,SN-00000744,EXEC-000267,GIS-245-3150,MAT-00000744,BATCH-46434,Schneider Electric,2026-01-17 09:37:00,SUCCESS
SCAN-00000745,SN-00000745,EXEC-000268,GIS-170-4000,MAT-00000745,BATCH-25689,Schneider Electric,2026-01-17 10:18:00,SUCCESS
SCAN-00000746,SN-00000746,EXEC-000268,GIS-170-4000,MAT-00000746,BATCH-75211,Mitsubishi Electric,2026-01-17 10:01:00,SUCCESS
SCAN-00000747,SN-00000747,EXEC-000268,GIS-170-4000,MAT-00000747,BATCH-60395,Mitsubishi Electric,2026-01-17 10:00:00,SUCCESS
SCAN-00000748,SN-00000748,EXEC-000269,GIS-145-4000,MAT-00000748,BATCH-78258,ABB,2026-01-17 10:27:00,SUCCESS
SCAN-00000749,SN-00000749,EXEC-000269,GIS-145-4000,MAT-00000749,BATCH-40425,Siemens Energy,2026-01-17 10:31:00,SUCCESS
SCAN-00000750,SN-00000750,EXEC-000269,GIS-145-4000,MAT-00000750,BATCH-67509,Mitsubishi Electric,2026-01-17 10:36:00,SUCCESS
SCAN-00000751,SN-00000751,EXEC-000270,GIS-245-3150,MAT-00000751,BATCH-73235,ABB,2026-01-17 10:30:00,SUCCESS
SCAN-00000752,SN-00000752,EXEC-000271,GIS-245-3150,MAT-00000752,BATCH-97440,Mitsubishi Electric,2026-01-17 10:59:00,SUCCESS
SCAN-00000753,SN-00000753,EXEC-000271,GIS-245-3150,MAT-00000753,BATCH-14720,Mitsubishi Electric,2026-01-17 11:19:00,SUCCESS
SCAN-00000754,SN-00000754,EXEC-000272,GIS-145-3150,MAT-00000754,BATCH-47208,Schneider Electric,2026-01-17 11:13:00,SUCCESS
SCAN-00000755,SN-00000755,EXEC-000272,GIS-145-3150,MAT-00000755,BATCH-55050,ABB,2026-01-17 11:26:00,SUCCESS
SCAN-00000756,SN-00000756,EXEC-000272,GIS-145-3150,MAT-00000756,BATCH-72664,Hitachi Energy,2026-01-17 11:09:00,SUCCESS
SCAN-00000757,SN-00000757,EXEC-000272,GIS-145-3150,MAT-00000757,BATCH-66237,Siemens Energy,2026-01-17 11:31:00,SUCCESS
SCAN-00000758,SN-00000758,EXEC-000273,GIS-072-2500,MAT-00000758,BATCH-12774,Siemens Energy,2026-01-17 11:20:00,SUCCESS
SCAN-00000759,SN-00000759,EXEC-000273,GIS-072-2500,MAT-00000759,BATCH-35522,Mitsubishi Electric,2026-01-17 11:52:00,SUCCESS
SCAN-00000760,SN-00000760,EXEC-000273,GIS-072-2500,MAT-00000760,BATCH-11236,Hitachi Energy,2026-01-17 11:44:00,SUCCESS
SCAN-00000761,SN-00000761,EXEC-000273,GIS-072-2500,MAT-00000761,BATCH-37314,Hitachi Energy,2026-01-17 11:24:00,SUCCESS
SCAN-00000762,SN-00000762,EXEC-000274,GIS-550-5000,MAT-00000762,BATCH-23802,ABB,2026-01-17 12:08:00,SUCCESS
SCAN-00000763,SN-00000763,EXEC-000275,GIS-145-4000,MAT-00000763,BATCH-41278,Hitachi Energy,2026-01-17 12:02:00,SUCCESS
SCAN-00000764,SN-00000764,EXEC-000275,GIS-145-4000,MAT-00000764,BATCH-56289,Hitachi Energy,2026-01-17 12:25:00,SUCCESS
SCAN-00000765,SN-00000765,EXEC-000276,GIS-145-4000,MAT-00000765,BATCH-99459,ABB,2026-01-18 06:20:00,SUCCESS
SCAN-00000766,SN-00000766,EXEC-000276,GIS-145-4000,MAT-00000766,BATCH-46090,Mitsubishi Electric,2026-01-18 06:20:00,SUCCESS
SCAN-00000767,SN-00000767,EXEC-000277,GIS-145-3150,MAT-00000767,BATCH-61078,ABB,2026-01-18 06:59:00,SUCCESS
SCAN-00000768,SN-00000768,EXEC-000277,GIS-145-3150,MAT-00000768,BATCH-44905,ABB,2026-01-18 06:57:00,SUCCESS
SCAN-00000769,SN-00000769,EXEC-000277,GIS-145-3150,MAT-00000769,BATCH-42452,Hitachi Energy,2026-01-18 06:48:00,SUCCESS
SCAN-00000770,SN-00000770,EXEC-000278,GIS-245-4000,MAT-00000770,BATCH-82755,Siemens Energy,2026-01-18 07:18:00,SUCCESS
SCAN-00000771,SN-00000771,EXEC-000279,GIS-072-2500,MAT-00000771,BATCH-73210,Schneider Electric,2026-01-18 07:07:00,SUCCESS
SCAN-00000772,SN-00000772,EXEC-000279,GIS-072-2500,MAT-00000772,BATCH-45214,Siemens Energy,2026-01-18 07:24:00,SUCCESS
SCAN-00000773,SN-00000773,EXEC-000279,GIS-072-2500,MAT-00000773,BATCH-13063,Siemens Energy,2026-01-18 07:05:00,SUCCESS
SCAN-00000774,SN-00000774,EXEC-000279,GIS-072-2500,MAT-00000774,BATCH-64412,Hitachi Energy,2026-01-18 07:37:00,SUCCESS
SCAN-00000775,SN-00000775,EXEC-000280,GIS-245-3150,MAT-00000775,BATCH-12932,Siemens Energy,2026-01-18 07:21:00,SUCCESS
SCAN-00000776,SN-00000776,EXEC-000281,GIS-245-3150,MAT-00000776,BATCH-27059,Hitachi Energy,2026-01-18 08:12:00,SUCCESS
SCAN-00000777,SN-00000777,EXEC-000282,GIS-145-3150,MAT-00000777,BATCH-67339,Schneider Electric,2026-01-18 08:09:00,SUCCESS
SCAN-00000778,SN-00000778,EXEC-000282,GIS-145-3150,MAT-00000778,BATCH-73987,Mitsubishi Electric,2026-01-18 08:04:00,SUCCESS
SCAN-00000779,SN-00000779,EXEC-000283,GIS-072-2500,MAT-00000779,BATCH-41136,Siemens Energy,2026-01-18 08:45:00,SUCCESS
SCAN-00000780,SN-00000780,EXEC-000283,GIS-072-2500,MAT-00000780,BATCH-97642,Siemens Energy,2026-01-18 08:46:00,SUCCESS
SCAN-00000781,SN-00000781,EXEC-000283,GIS-072-2500,MAT-00000781,BATCH-93776,ABB,2026-01-18 08:51:00,SUCCESS
SCAN-00000782,SN-00000782,EXEC-000284,GIS-072-2500,MAT-00000782,BATCH-95485,Schneider Electric,2026-01-18 09:04:00,SUCCESS
SCAN-00000783,SN-00000783,EXEC-000284,GIS-072-2500,MAT-00000783,BATCH-70929,Siemens Energy,2026-01-18 08:58:00,SUCCESS
SCAN-00000784,SN-00000784,EXEC-000284,GIS-072-2500,MAT-00000784,BATCH-36724,Hitachi Energy,2026-01-18 09:00:00,SUCCESS
SCAN-00000785,SN-00000785,EXEC-000285,GIS-245-3150,MAT-00000785,BATCH-80021,Mitsubishi Electric,2026-01-18 09:13:00,SUCCESS
SCAN-00000786,SN-00000786,EXEC-000285,GIS-245-3150,MAT-00000786,BATCH-45257,ABB,2026-01-18 09:37:00,SUCCESS
SCAN-00000787,SN-00000787,EXEC-000285,GIS-245-3150,MAT-00000787,BATCH-72676,Mitsubishi Electric,2026-01-18 09:22:00,SUCCESS
SCAN-00000788,SN-00000788,EXEC-000286,GIS-145-3150,MAT-00000788,BATCH-15115,Mitsubishi Electric,2026-01-18 09:21:00,SUCCESS
SCAN-00000789,SN-00000789,EXEC-000286,GIS-145-3150,MAT-00000789,BATCH-60628,Hitachi Energy,2026-01-18 09:31:00,SUCCESS
SCAN-00000790,SN-00000790,EXEC-000286,GIS-145-3150,MAT-00000790,BATCH-47967,ABB,2026-01-18 09:22:00,SUCCESS
SCAN-00000791,SN-00000791,EXEC-000287,GIS-072-3150,MAT-00000791,BATCH-40467,Schneider Electric,2026-01-18 10:17:00,SUCCESS
SCAN-00000792,SN-00000792,EXEC-000287,GIS-072-3150,MAT-00000792,BATCH-84654,ABB,2026-01-18 09:52:00,SUCCESS
SCAN-00000793,SN-00000793,EXEC-000287,GIS-072-3150,MAT-00000793,BATCH-43164,Siemens Energy,2026-01-18 10:08:00,SUCCESS
SCAN-00000794,SN-00000794,EXEC-000287,GIS-072-3150,MAT-00000794,BATCH-56831,Schneider Electric,2026-01-18 10:19:00,SUCCESS
SCAN-00000795,SN-00000795,EXEC-000287,GIS-072-3150,MAT-00000795,BATCH-65143,Hitachi Energy,2026-01-18 10:20:00,SUCCESS
SCAN-00000796,SN-00000796,EXEC-000288,GIS-072-3150,MAT-00000796,BATCH-88785,ABB,2026-01-18 10:21:00,SUCCESS
SCAN-00000797,SN-00000797,EXEC-000288,GIS-072-3150,MAT-00000797,BATCH-47277,Mitsubishi Electric,2026-01-18 10:29:00,SUCCESS
SCAN-00000798,SN-00000798,EXEC-000288,GIS-072-3150,MAT-00000798,BATCH-48316,Hitachi Energy,2026-01-18 10:07:00,SUCCESS
SCAN-00000799,SN-00000799,EXEC-000288,GIS-072-3150,MAT-00000799,BATCH-40461,Hitachi Energy,2026-01-18 10:25:00,SUCCESS
SCAN-00000800,SN-00000800,EXEC-000288,GIS-072-3150,MAT-00000800,BATCH-85487,ABB,2026-01-18 10:09:00,SUCCESS
SCAN-00000801,SN-00000801,EXEC-000289,GIS-420-4000,MAT-00000801,BATCH-31219,Hitachi Energy,2026-01-18 10:42:00,SUCCESS
SCAN-00000802,SN-00000802,EXEC-000290,GIS-245-4000,MAT-00000802,BATCH-37027,Mitsubishi Electric,2026-01-18 10:59:00,SUCCESS
SCAN-00000803,SN-00000803,EXEC-000290,GIS-245-4000,MAT-00000803,BATCH-51571,Siemens Energy,2026-01-18 10:48:00,SUCCESS
SCAN-00000804,SN-00000804,EXEC-000291,GIS-245-4000,MAT-00000804,BATCH-17270,Mitsubishi Electric,2026-01-18 11:17:00,SUCCESS
SCAN-00000805,SN-00000805,EXEC-000291,GIS-245-4000,MAT-00000805,BATCH-54561,Mitsubishi Electric,2026-01-18 11:34:00,SUCCESS
SCAN-00000806,SN-00000806,EXEC-000292,GIS-072-3150,MAT-00000806,BATCH-55927,Siemens Energy,2026-01-18 11:28:00,SUCCESS
SCAN-00000807,SN-00000807,EXEC-000292,GIS-072-3150,MAT-00000807,BATCH-30327,Siemens Energy,2026-01-18 11:47:00,SUCCESS
SCAN-00000808,SN-00000808,EXEC-000292,GIS-072-3150,MAT-00000808,BATCH-85630,Hitachi Energy,2026-01-18 11:51:00,SUCCESS
SCAN-00000809,SN-00000809,EXEC-000292,GIS-072-3150,MAT-00000809,BATCH-58445,Siemens Energy,2026-01-18 11:40:00,SUCCESS
SCAN-00000810,SN-00000810,EXEC-000293,GIS-170-4000,MAT-00000810,BATCH-65778,Hitachi Energy,2026-01-18 11:50:00,SUCCESS
SCAN-00000811,SN-00000811,EXEC-000293,GIS-170-4000,MAT-00000811,BATCH-36886,Siemens Energy,2026-01-18 12:06:00,SUCCESS
SCAN-00000812,SN-00000812,EXEC-000293,GIS-170-4000,MAT-00000812,BATCH-39046,Mitsubishi Electric,2026-01-18 12:16:00,SUCCESS
SCAN-00000813,SN-00000813,EXEC-000294,GIS-145-3150,MAT-00000813,BATCH-66767,Mitsubishi Electric,2026-01-18 12:01:00,SUCCESS
SCAN-00000814,SN-00000814,EXEC-000294,GIS-145-3150,MAT-00000814,BATCH-15036,ABB,2026-01-18 12:33:00,SUCCESS
SCAN-00000815,SN-00000815,EXEC-000294,GIS-145-3150,MAT-00000815,BATCH-83226,ABB,2026-01-18 12:03:00,SUCCESS
SCAN-00000816,SN-00000816,EXEC-000295,GIS-170-4000,MAT-00000816,BATCH-23954,Hitachi Energy,2026-01-18 12:31:00,SUCCESS
SCAN-00000817,SN-00000817,EXEC-000295,GIS-170-4000,MAT-00000817,BATCH-98938,ABB,2026-01-18 12:23:00,SUCCESS
SCAN-00000818,SN-00000818,EXEC-000295,GIS-170-4000,MAT-00000818,BATCH-93164,Mitsubishi Electric,2026-01-18 12:26:00,SUCCESS
SCAN-00000819,SN-00000819,EXEC-000296,GIS-145-3150,MAT-00000819,BATCH-36506,Hitachi Energy,2026-01-18 13:15:00,SUCCESS
SCAN-00000820,SN-00000820,EXEC-000296,GIS-145-3150,MAT-00000820,BATCH-98018,Schneider Electric,2026-01-18 12:48:00,SUCCESS
SCAN-00000821,SN-00000821,EXEC-000297,GIS-072-3150,MAT-00000821,BATCH-31094,Siemens Energy,2026-01-18 13:30:00,SUCCESS
SCAN-00000822,SN-00000822,EXEC-000297,GIS-072-3150,MAT-00000822,BATCH-42370,ABB,2026-01-18 13:35:00,SUCCESS
SCAN-00000823,SN-00000823,EXEC-000297,GIS-072-3150,MAT-00000823,BATCH-81079,Schneider Electric,2026-01-18 13:13:00,SUCCESS
SCAN-00000824,SN-00000824,EXEC-000297,GIS-072-3150,MAT-00000824,BATCH-97782,ABB,2026-01-18 13:03:00,SUCCESS
SCAN-00000825,SN-00000825,EXEC-000298,GIS-145-3150,MAT-00000825,BATCH-63644,Schneider Electric,2026-01-19 06:38:00,SUCCESS
